Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.92332,0.66782,0.16519,0.8189,0.72961,0.05719,0.05307,0.00252,0.02078,0.675
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.92837,0.66674,0.16414,0.81725,0.7301,0.06227,0.05491,0.00256,0.02087,0.65
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.91829,0.65944,0.15816,0.81686,0.72985,0.0658,0.05598,0.00253,0.02103,0.55
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.91507,0.65646,0.15565,0.81608,0.72898,0.06816,0.05733,0.00253,0.02117,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.91047,0.6545,0.15464,0.81234,0.72754,0.06877,0.05822,0.00259,0.02114,0.575
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.81691,0.65828,0.13181,0.95216,0.79388,0.09207,0.05024,0.0016,0.01588,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.77705,0.6266,0.13847,0.91517,0.77295,0.08867,0.05453,0.00161,0.01587,0.575
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.73282,0.60673,0.12977,0.8879,0.76197,0.08781,0.05751,0.00149,0.01586,0.6
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.73683,0.60619,0.12996,0.82194,0.73649,0.05715,0.04991,0.0018,0.01385,0.65
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.72417,0.59681,0.12881,0.81057,0.72876,0.06095,0.05435,0.00205,0.01416,0.65
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.72246,0.59528,0.12791,0.80306,0.72274,0.06442,0.06279,0.00209,0.01406,0.575
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.74967,0.60097,0.13146,0.79882,0.71912,0.06649,0.06727,0.00228,0.01379,0.65
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.724,0.59282,0.12734,0.79842,0.71813,0.06746,0.06987,0.00244,0.01459,0.625
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.72671,0.5903,0.1279,0.80118,0.72143,0.06876,0.07064,0.00245,0.01464,0.6
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.77044,0.69245,0.06794,0.93436,0.7816,0.03648,0.03333,0.00122,0.00957,0.575
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.67937,0.58657,0.12428,0.83614,0.74478,0.04989,0.03814,0.00145,0.01103,0.575
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.67924,0.58572,0.13284,0.79705,0.72436,0.06163,0.04606,0.00121,0.01177,0.65
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.67524,0.58259,0.12914,0.77919,0.71526,0.06843,0.05198,0.00116,0.01215,0.575
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.67395,0.5815,0.12485,0.76772,0.70811,0.07228,0.05654,0.00119,0.01252,0.6
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.66711,0.57625,0.12223,0.75895,0.7018,0.0751,0.06034,0.00124,0.01284,0.525
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.66264,0.57295,0.12168,0.74987,0.69483,0.07822,0.0657,0.00136,0.01353,0.5
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.66067,0.57253,0.12137,0.74485,0.68958,0.08265,0.06919,0.0014,0.01396,0.575
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.65958,0.57223,0.12017,0.74319,0.6866,0.08526,0.07114,0.00144,0.01429,0.55
2,43,mse,MSE,1.0,0.0,50,1.03711,0.69866,0.17074,1.3266,0.83389,0.07374,0.08125,0.00378,0.02345,0.675
2,43,mse,MSE,1.0,0.0,100,0.90719,0.65305,0.15426,0.80669,0.72324,0.07148,0.06278,0.00272,0.02161,0.625
2,43,mse,MSE,1.0,0.0,300,0.71696,0.58775,0.12496,0.81532,0.73436,0.07629,0.06967,0.00224,0.01583,0.625
2,43,mse,MSE,1.0,0.0,500,0.65866,0.5725,0.11913,0.74334,0.68549,0.08924,0.07368,0.00147,0.01458,0.6
3,44,hsic,HSIC,0.0,1.0,50,1.49471,0.95667,0.18905,4.29487,1.37093,0.24504,0.15886,0.00503,0.02683,0.65
3,44,hsic,HSIC,0.0,1.0,100,1.24052,0.8599,0.16076,4.37999,1.36304,0.24015,0.14834,0.00386,0.01939,0.675
3,44,hsic,HSIC,0.0,1.0,300,1.95338,0.88041,0.2881,4.46188,1.4146,0.07686,0.07827,0.00485,0.01467,0.575
3,44,hsic,HSIC,0.0,1.0,500,1.57865,0.97188,0.07542,4.12214,1.30289,0.06181,0.09141,0.00473,0.03386,0.725
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,7.38389,0.96077,0.19523,3.02088,1.25281,0.248,0.12985,0.00537,0.0187,0.7
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.24039,0.75579,0.19182,2.34565,1.16462,0.24128,0.11251,0.00495,0.01573,0.55
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.33255,0.77902,0.18666,2.52973,1.19359,0.25191,0.11917,0.00513,0.01609,0.625
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.16944,0.76709,0.20549,2.52112,1.19044,0.25023,0.11238,0.00516,0.01709,0.6
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.14441,0.77254,0.20196,2.78757,1.23114,0.2561,0.12187,0.00524,0.01758,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.15974,0.76637,0.20725,2.98999,1.25213,0.26268,0.12066,0.00534,0.01913,0.6
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.11669,0.7497,0.1916,3.26728,1.28711,0.26983,0.12753,0.00541,0.01964,0.65
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.11187,0.74955,0.19195,3.26728,1.28701,0.26989,0.12737,0.00545,0.01984,0.675
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.9847,0.67554,0.14482,3.26665,1.28664,0.26989,0.12701,0.00435,0.01824,0.65
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.95846,0.6404,0.15239,1.05618,0.83958,0.04111,0.04476,0.00338,0.01493,0.575
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.30048,0.75191,0.23785,1.05015,0.82392,0.05022,0.03928,0.00416,0.01702,0.6
