Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.4277,0.50284,0.11115,0.70745,0.6807,0.05203,0.08664,0.00225,0.00958,0.525
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.4271,0.50876,0.11257,0.70697,0.67729,0.0524,0.0908,0.00222,0.0094,0.575
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.43368,0.51567,0.11528,0.70965,0.67637,0.05306,0.0935,0.00226,0.0097,0.65
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.42863,0.51668,0.11826,0.72152,0.67882,0.05297,0.09251,0.00235,0.00754,0.6
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.43691,0.51236,0.11369,0.72187,0.67758,0.05426,0.09253,0.00238,0.00804,0.575
1,42,mse,MSE,1.0,0.0,50,0.50584,0.57721,0.11254,0.76951,0.69061,0.0444,0.13639,0.00268,0.01091,0.675
1,42,mse,MSE,1.0,0.0,100,0.52771,0.59055,0.17093,0.83084,0.72003,0.0921,0.12271,0.00261,0.01194,0.575
1,42,mse,MSE,1.0,0.0,300,0.51262,0.5418,0.10997,0.66358,0.6612,0.03785,0.09171,0.002,0.0097,0.55
1,42,mse,MSE,1.0,0.0,500,0.43708,0.51086,0.11355,0.71644,0.67648,0.05514,0.09357,0.00237,0.00951,0.6
2,43,hsic,HSIC,0.0,1.0,50,0.87312,0.6853,0.1825,0.85068,0.75427,0.14028,0.07937,0.00334,0.01672,0.6
2,43,hsic,HSIC,0.0,1.0,100,0.76917,0.62803,0.17648,0.95742,0.81881,0.07131,0.065,0.00278,0.01595,0.75
2,43,hsic,HSIC,0.0,1.0,300,0.81127,0.76631,0.05344,1.059,0.85093,0.06839,0.05937,0.00301,0.03602,0.75
2,43,hsic,HSIC,0.0,1.0,500,0.76925,0.74534,0.01753,1.2373,0.91551,0.079,0.05695,0.00378,0.02154,0.725
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.42641,0.49544,0.12415,0.83949,0.74928,0.1474,0.08047,0.00341,0.01216,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.4236,0.48763,0.12285,0.82889,0.7439,0.13516,0.08236,0.00344,0.01179,0.625
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.423,0.48364,0.12227,0.82675,0.74306,0.13602,0.08305,0.00344,0.01178,0.525
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.43796,0.50198,0.13033,0.84252,0.75085,0.142,0.08015,0.00349,0.012,0.575
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.43943,0.5035,0.13151,0.83338,0.74656,0.13808,0.08076,0.00355,0.01248,0.55
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.4339,0.49742,0.13096,0.82692,0.74251,0.1345,0.08208,0.00357,0.01161,0.575
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.43534,0.49905,0.13165,0.8042,0.73277,0.12533,0.08108,0.00347,0.01229,0.55
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.44368,0.51679,0.13687,0.78828,0.72716,0.12038,0.08164,0.00337,0.01156,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.44585,0.51836,0.1345,0.78927,0.73065,0.12303,0.0806,0.00336,0.01191,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.76875,0.62786,0.17649,0.7297,0.70328,0.06505,0.09787,0.00212,0.01417,0.675
