Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,0.26998,0.35023,0.21696,0.91069,0.72393,0.09082,,0.01192,0.03394,0.7
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,0.27047,0.35303,0.22137,0.89834,0.71684,0.08002,,0.01139,0.03252,0.65
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,0.27372,0.3581,0.22741,0.90193,0.71872,0.0857,,0.012,0.03335,0.65
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,0.35704,0.46522,0.07228,0.27315,0.41152,0.06667,,0.00821,0.05393,0.65
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.3065,0.39665,0.09415,0.25283,0.38513,0.04655,,0.00735,0.04946,0.8
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.24381,0.31549,0.17102,0.2469,0.376,0.04245,,0.00779,0.04916,0.8
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.26548,0.33476,0.12886,0.24672,0.36673,0.04438,,0.00837,0.04914,0.75
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.25039,0.31921,0.17105,0.27063,0.38594,0.08849,,0.00983,0.05269,0.675
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.28149,0.33129,0.14949,0.26306,0.36256,0.03645,,0.00744,0.05075,0.775
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.27913,0.33254,0.15011,0.26212,0.36016,0.03836,,0.00811,0.05124,0.725
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.25194,0.3298,0.18891,0.24712,0.35757,0.04083,,0.00883,0.05355,0.675
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.25418,0.33791,0.20211,0.24278,0.35474,0.03771,,0.00871,0.05895,0.7
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.35704,0.46522,0.07228,0.90186,0.66718,0.06576,,0.01032,0.02792,0.65
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.3065,0.39665,0.09415,0.87606,0.66161,0.05577,,0.01019,0.02751,0.675
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.24381,0.31549,0.17102,0.88493,0.66353,0.0661,,0.01134,0.02886,0.675
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.26548,0.33476,0.12886,0.89723,0.66298,0.0716,,0.01186,0.02918,0.675
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.25039,0.31921,0.17105,0.96024,0.70794,0.12855,,0.01397,0.03491,0.675
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.28149,0.33129,0.14949,0.91106,0.67827,0.07367,,0.01044,0.02976,0.7
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.27913,0.33254,0.15011,0.90312,0.67723,0.07089,,0.01041,0.02957,0.675
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.25194,0.3298,0.18891,0.8271,0.66814,0.03493,,0.0081,0.02621,0.65
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.25418,0.33791,0.20211,0.81669,0.66604,0.0344,,0.00815,0.02784,0.625
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.27696,0.38199,0.09763,0.27218,0.42321,0.05566,,0.00822,0.07834,0.75
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.2878,0.39109,0.06976,0.25764,0.4056,0.0449,,0.00815,0.07448,0.725
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.25166,0.3487,0.0866,0.25425,0.39741,0.04557,,0.00808,0.07391,0.75
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.23043,0.30724,0.16726,0.24496,0.37165,0.03554,,0.00789,0.07111,0.8
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,0.23134,0.30757,0.17274,0.25665,0.3947,0.05436,,0.00894,0.07261,0.725
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,0.23477,0.31164,0.17296,0.26203,0.40357,0.05198,,0.01015,0.06767,0.75
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,0.23833,0.31388,0.1859,0.26052,0.39966,0.05311,,0.01034,0.06727,0.725
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,0.2374,0.31767,0.19278,0.26101,0.36539,0.05789,,0.00926,0.07227,0.75
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,0.23656,0.32117,0.20075,0.2737,0.3711,0.08716,,0.01073,0.07293,0.7
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,0.27696,0.38199,0.09763,0.89632,0.67288,0.07597,,0.01107,0.03565,0.575
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.2878,0.39109,0.06976,0.89087,0.67116,0.07347,,0.01143,0.03545,0.6
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.25166,0.3487,0.0866,0.90473,0.67517,0.08049,,0.01159,0.03598,0.625
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.23043,0.30724,0.16726,0.9086,0.67771,0.07789,,0.01112,0.03597,0.65
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.23134,0.30757,0.17274,0.91783,0.69428,0.09975,,0.01285,0.03806,0.625
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.23477,0.31164,0.17296,0.87378,0.67662,0.04827,,0.00931,0.03257,0.6
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.23833,0.31388,0.1859,0.87279,0.67763,0.04925,,0.00948,0.03292,0.6
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.2374,0.31767,0.19278,0.93433,0.70037,0.10685,,0.01292,0.03951,0.625
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.23656,0.32117,0.20075,0.9483,0.70993,0.12123,,0.01383,0.04082,0.625
1,42,mse,MSE,1.0,0.0,50,1.0,0.3113,0.36454,0.16039,0.57928,0.65687,0.1805,,0.0173,0.10876,0.775
1,42,mse,MSE,1.0,0.0,50,0.0,0.3113,0.36454,0.16039,0.89183,0.66974,0.05436,,0.00966,0.02317,0.6
1,42,mse,MSE,1.0,0.0,100,1.0,0.28148,0.36777,0.23646,0.33354,0.48112,0.15552,,0.01747,0.06157,0.75
1,42,mse,MSE,1.0,0.0,100,0.0,0.28148,0.36777,0.23646,0.92534,0.73715,0.10738,,0.01373,0.03683,0.675
1,42,mse,MSE,1.0,0.0,300,1.0,0.26398,0.35254,0.22291,0.37955,0.46188,0.37137,,0.02844,0.06884,0.675
1,42,mse,MSE,1.0,0.0,300,0.0,0.26398,0.35254,0.22291,1.12425,0.75046,0.2403,,0.02084,0.04066,0.725
1,42,mse,MSE,1.0,0.0,500,1.0,0.23605,0.32634,0.21213,0.26623,0.37223,0.08903,,0.01151,0.06705,0.7
1,42,mse,MSE,1.0,0.0,500,0.0,0.23605,0.32634,0.21213,0.88429,0.69547,0.07052,,0.01104,0.03791,0.625
2,43,hsic,HSIC,0.0,1.0,50,1.0,0.57525,0.51729,0.2572,0.47258,0.5576,0.36479,,0.02213,0.35183,0.925
2,43,hsic,HSIC,0.0,1.0,50,0.0,0.57525,0.51729,0.2572,0.98008,0.73303,0.15364,,0.01622,0.30426,0.85
2,43,hsic,HSIC,0.0,1.0,100,1.0,1.18059,1.00117,0.23442,0.52983,0.64399,0.09636,,0.01213,0.45915,0.95
2,43,hsic,HSIC,0.0,1.0,100,0.0,1.18059,1.00117,0.23442,1.21196,0.93248,0.08558,,0.01354,0.43289,0.95
2,43,hsic,HSIC,0.0,1.0,300,1.0,0.9012,0.75985,0.06246,10.38323,3.16075,0.09226,,0.01361,0.43974,0.95
2,43,hsic,HSIC,0.0,1.0,300,0.0,0.9012,0.75985,0.06246,10.9102,3.16927,0.06016,,0.01064,0.41488,0.925
2,43,hsic,HSIC,0.0,1.0,500,1.0,0.58556,0.61504,0.08207,7.36955,2.66231,0.1045,,0.01155,0.42026,0.95
