Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,0.62737,0.65621,0.02244,1.21106,0.94162,0.04319,,0.00459,0.06504,0.65
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,0.63044,0.66036,0.02228,1.01816,0.83738,0.04149,,0.00461,0.06194,0.7
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,0.63534,0.66495,0.02177,1.00533,0.8308,0.04283,,0.00451,0.06285,0.7
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,0.63832,0.66882,0.02152,1.00493,0.83169,0.04424,,0.00443,0.0635,0.65
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,0.64794,0.67576,0.01884,1.00284,0.8308,0.04553,,0.00436,0.0638,0.65
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,0.64498,0.67996,0.01927,1.00451,0.83219,0.04765,,0.00426,0.06453,0.6
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,0.63297,0.68367,0.0233,1.00622,0.83293,0.05041,,0.00413,0.0653,0.65
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,0.63894,0.68749,0.02012,2.23721,1.33052,0.12817,,0.0099,0.15515,0.7
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,0.64908,0.6885,0.02891,1.05063,0.85771,0.06788,,0.00407,0.07116,0.625
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,0.60799,0.61879,0.02354,0.90854,0.73603,0.03829,,0.00713,0.04912,0.7
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.60233,0.61469,0.02206,1.16,0.90015,0.11073,,0.01125,0.06348,0.625
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.59749,0.61232,0.02125,1.10275,0.87517,0.11098,,0.01115,0.06461,0.625
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.59179,0.60776,0.02248,1.04611,0.84988,0.11086,,0.01118,0.0639,0.625
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.58692,0.60742,0.02204,1.0031,0.82919,0.11211,,0.01111,0.06556,0.625
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.58658,0.6088,0.02268,0.9624,0.80613,0.11184,,0.01131,0.06382,0.625
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.58405,0.60948,0.02523,0.93744,0.78934,0.1125,,0.01139,0.06375,0.625
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.58157,0.611,0.02832,0.93431,0.78678,0.11331,,0.01142,0.06371,0.625
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.57636,0.61004,0.03024,0.92536,0.77991,0.11309,,0.01155,0.06245,0.625
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.60799,0.61879,0.02354,0.90342,0.71183,0.04165,,0.00691,0.04366,0.675
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.60233,0.61469,0.02206,2.24007,1.32749,0.14056,,0.00987,0.12877,0.625
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.59749,0.61232,0.02125,2.14344,1.29253,0.14028,,0.00982,0.13124,0.625
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.59179,0.60776,0.02248,2.0218,1.24772,0.14005,,0.00983,0.13121,0.6
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.58692,0.60742,0.02204,1.80043,1.16119,0.14066,,0.00978,0.12835,0.65
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.58658,0.6088,0.02268,1.76795,1.1478,0.14052,,0.00983,0.12994,0.65
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.58405,0.60948,0.02523,1.69718,1.1207,0.14092,,0.00983,0.13047,0.6
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.58157,0.611,0.02832,1.70027,1.12174,0.14127,,0.00984,0.13097,0.6
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.57636,0.61004,0.03024,1.67311,1.11149,0.14105,,0.00992,0.12989,0.625
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.61013,0.62297,0.0205,1.05889,0.87642,0.03593,,0.00733,0.05494,0.675
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.60594,0.61706,0.02094,1.04376,0.87022,0.05153,,0.0126,0.05147,0.625
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.60324,0.61546,0.0211,0.96498,0.81585,0.05241,,0.01256,0.05258,0.625
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.60498,0.61708,0.01996,0.96709,0.80702,0.07248,,0.01288,0.05563,0.65
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,0.59995,0.61547,0.01988,0.96565,0.80513,0.07482,,0.01292,0.05825,0.65
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,0.59961,0.61581,0.02059,0.94769,0.79242,0.0781,,0.01266,0.06017,0.65
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,0.59819,0.61581,0.02144,0.9369,0.7862,0.08092,,0.01235,0.06383,0.625
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,0.59726,0.61681,0.02307,0.84073,0.7356,0.03517,,0.00792,0.06362,0.7
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,0.59612,0.61807,0.02606,0.83664,0.73408,0.03476,,0.00804,0.06358,0.65
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,0.61013,0.62297,0.0205,0.97245,0.81891,0.03822,,0.00692,0.04671,0.65
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.60594,0.61706,0.02094,1.1265,0.88686,0.07742,,0.01143,0.05971,0.675
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.60324,0.61546,0.0211,1.05297,0.85074,0.08553,,0.01117,0.06236,0.65
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.60498,0.61708,0.01996,1.22574,0.92757,0.10804,,0.01153,0.08084,0.7
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.59995,0.61547,0.01988,1.39643,1.00213,0.10888,,0.01159,0.10191,0.675
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.59961,0.61581,0.02059,1.36438,0.98823,0.11134,,0.01137,0.10628,0.65
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.59819,0.61581,0.02144,1.31315,0.96674,0.11219,,0.01116,0.10967,0.675
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.59726,0.61681,0.02307,0.80428,0.65602,0.0369,,0.00808,0.04892,0.7
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.59612,0.61807,0.02606,0.79897,0.65318,0.03757,,0.00836,0.04813,0.625
4,45,mse,MSE,1.0,0.0,50,1.0,0.75725,0.732,0.08422,0.96644,0.80814,0.10828,,0.01151,0.06157,0.625
