Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,1.38792,0.93566,0.02436,0.59119,0.62211,0.01443,,0.00252,0.02903,0.625
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,1.3636,0.93109,0.02663,0.61128,0.63712,0.01145,,0.00218,0.02962,0.625
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,1.36934,0.9335,0.02859,0.62632,0.64535,0.01272,,0.00218,0.03051,0.625
5,46,mse,MSE,1.0,0.0,50,1.0,2.84501,1.08863,0.06759,0.92807,0.7612,0.17432,,0.00577,0.0161,0.7
5,46,mse,MSE,1.0,0.0,50,0.0,2.84501,1.08863,0.06759,0.84564,0.74289,0.12554,,0.00599,0.02373,0.6
5,46,mse,MSE,1.0,0.0,100,1.0,1.98119,0.99871,0.03934,1.04931,0.81472,0.0796,,0.0,0.06713,0.7
5,46,mse,MSE,1.0,0.0,100,0.0,1.98119,0.99871,0.03934,1.25989,0.87081,0.10998,,0.0,0.07762,0.75
5,46,mse,MSE,1.0,0.0,300,1.0,4.87681,1.04637,0.02075,0.87457,0.75416,0.08146,,0.00453,0.07205,0.7
5,46,mse,MSE,1.0,0.0,300,0.0,4.87681,1.04637,0.02075,0.71851,0.66739,0.07306,,0.0042,0.04732,0.625
5,46,mse,MSE,1.0,0.0,500,1.0,1.37198,0.93582,0.03077,0.66128,0.66284,0.03435,,0.00338,0.04089,0.6
5,46,mse,MSE,1.0,0.0,500,0.0,1.37198,0.93582,0.03077,0.6088,0.63122,0.02485,,0.00284,0.03094,0.625
6,47,hsic,HSIC,0.0,1.0,50,1.0,4.26496,1.5005,0.07549,2.22728,1.0931,0.40038,,0.01126,0.22835,0.825
6,47,hsic,HSIC,0.0,1.0,50,0.0,4.26496,1.5005,0.07549,3.34515,1.55256,0.42002,,0.0102,0.27174,0.85
6,47,hsic,HSIC,0.0,1.0,100,1.0,2.87092,1.18892,0.02444,2.18549,1.09769,0.37847,,0.01515,0.38383,0.925
6,47,hsic,HSIC,0.0,1.0,100,0.0,2.87092,1.18892,0.02444,3.63237,1.59167,0.37595,,0.0151,0.40023,0.925
6,47,hsic,HSIC,0.0,1.0,300,1.0,2.38514,1.05349,0.0224,1.48377,1.00851,0.37651,,0.01518,0.26142,0.9
6,47,hsic,HSIC,0.0,1.0,300,0.0,2.38514,1.05349,0.0224,2.73764,1.43745,0.37613,,0.01519,0.28902,0.825
6,47,hsic,HSIC,0.0,1.0,500,1.0,4.88226,1.64512,0.06402,1.52498,1.02997,0.3846,,0.01529,0.24287,0.9
6,47,hsic,HSIC,0.0,1.0,500,0.0,4.88226,1.64512,0.06402,2.90507,1.48771,0.38302,,0.0152,0.27479,0.825
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,2.15652,1.04599,0.06012,2.14987,1.12893,0.39721,,0.01038,0.17898,0.8
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,2.09685,1.05625,0.05821,2.30665,1.14678,0.39063,,0.00931,0.15623,0.775
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,2.05125,1.06168,0.05655,2.58919,1.17316,0.38122,,0.00813,0.13529,0.8
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,2.10943,1.07655,0.06262,1.0645,0.78294,0.03435,,0.00376,0.04903,0.7
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,2.13759,1.08087,0.06517,1.17634,0.84006,0.05536,,0.00535,0.06335,0.725
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,1.98907,1.05219,0.04802,1.30429,0.88707,0.07323,,0.00618,0.06409,0.7
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,1.86131,1.03386,0.04471,1.19856,0.85843,0.08948,,0.00683,0.06089,0.725
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,1.90196,1.04451,0.04639,1.03441,0.80547,0.11624,,0.00749,0.05668,0.75
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,2.0548,1.07979,0.05728,0.98412,0.78011,0.12719,,0.00771,0.05552,0.725
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,2.15652,1.04599,0.06012,3.45302,1.59481,0.42751,,0.0098,0.23346,0.85
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,2.09685,1.05625,0.05821,3.81339,1.64439,0.42623,,0.00844,0.21944,0.85
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,2.05125,1.06168,0.05655,4.39025,1.70735,0.42232,,0.00742,0.19919,0.8
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,2.10943,1.07655,0.06262,1.49325,0.86609,0.22453,,0.012,0.05788,0.65
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,2.13759,1.08087,0.06517,1.53412,0.90833,0.20916,,0.01033,0.07336,0.725
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,1.98907,1.05219,0.04802,1.731,1.02384,0.24476,,0.01101,0.0864,0.8
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,1.86131,1.03386,0.04471,1.75063,1.07062,0.2714,,0.01133,0.09474,0.775
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,1.90196,1.04451,0.04639,1.77534,1.11601,0.30609,,0.01116,0.09994,0.75
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,2.0548,1.07979,0.05728,1.80395,1.13,0.31692,,0.01127,0.104,0.75
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,1.64051,0.98066,0.03743,1.68233,1.13468,0.16652,,0.01044,0.06218,0.625
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,1.54402,0.9872,0.03296,1.3852,1.01823,0.11386,,0.01103,0.06058,0.65
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,1.60188,0.97489,0.03488,1.36378,1.00333,0.10919,,0.00904,0.06117,0.625
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,1.61984,0.97847,0.03691,1.27509,0.96429,0.10413,,0.00868,0.06726,0.65
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,1.64024,0.98071,0.04043,1.2184,0.94014,0.10511,,0.00895,0.07494,0.675
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,1.65566,0.98527,0.04255,1.13979,0.90839,0.10113,,0.00962,0.09187,0.775
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,1.29596,0.93086,0.04177,1.11246,0.8955,0.10077,,0.00938,0.09471,0.75
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,1.31034,0.9363,0.04709,1.09062,0.88552,0.10031,,0.0092,0.09656,0.75
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,1.30337,0.93299,0.04337,1.07887,0.88017,0.09977,,0.00896,0.09743,0.75
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,1.64051,0.98066,0.03743,2.76691,1.46624,0.28908,,0.01395,0.11656,0.75
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,1.54402,0.9872,0.03296,2.12854,1.27453,0.2248,,0.01461,0.10672,0.8
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,1.60188,0.97489,0.03488,2.07857,1.26571,0.20811,,0.01478,0.11038,0.825
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,1.61984,0.97847,0.03691,1.97282,1.23013,0.2091,,0.01462,0.11878,0.75
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,1.64024,0.98071,0.04043,1.92692,1.21353,0.21438,,0.01486,0.12625,0.8
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,1.65566,0.98527,0.04255,1.53515,1.06269,0.22244,,0.01503,0.12056,0.775
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,1.29596,0.93086,0.04177,1.47492,1.03822,0.22176,,0.01488,0.12069,0.775
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,1.31034,0.9363,0.04709,1.44019,1.0236,0.22181,,0.01476,0.1211,0.8
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,1.30337,0.93299,0.04337,1.43863,1.02336,0.22163,,0.01462,0.12227,0.8
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,1.72986,0.91594,0.02257,0.68734,0.69836,0.01385,,0.00394,0.05959,0.675
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,1.68458,0.91021,0.02206,1.3215,0.98297,0.08832,,0.00658,0.08742,0.75
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,1.63855,0.90953,0.02058,1.16573,0.91545,0.06439,,0.00446,0.07905,0.75
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,1.63189,0.90834,0.02041,1.26111,0.95095,0.11185,,0.00853,0.06285,0.7
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,1.60896,0.90645,0.02049,1.17548,0.91156,0.11317,,0.00874,0.06413,0.775
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,1.59569,0.90467,0.0205,1.10074,0.87753,0.11218,,0.00876,0.06396,0.725
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,1.58633,0.90317,0.02074,1.06532,0.86221,0.11361,,0.00897,0.06524,0.7
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,1.59427,0.90561,0.02058,1.03518,0.84858,0.11649,,0.00927,0.0662,0.675
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,1.5953,0.90756,0.02064,1.01133,0.83724,0.11941,,0.00956,0.06692,0.725
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,1.72986,0.91594,0.02257,0.66211,0.67344,0.0236,,0.00481,0.0532,0.675
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,1.68458,0.91021,0.02206,0.73219,0.71623,0.01701,,0.00194,0.0498,0.65
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,1.63855,0.90953,0.02058,0.80621,0.75585,0.02549,,0.00379,0.0624,0.725
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,1.63189,0.90834,0.02041,1.9958,1.23849,0.19839,,0.01368,0.11973,0.75
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,1.60896,0.90645,0.02049,1.86122,1.19098,0.20484,,0.01399,0.12053,0.775
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,1.59569,0.90467,0.0205,1.77876,1.16023,0.2106,,0.01434,0.12154,0.775
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,1.58633,0.90317,0.02074,1.73286,1.14279,0.21568,,0.0146,0.12298,0.75
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,1.59427,0.90561,0.02058,1.71855,1.13673,0.22127,,0.01493,0.12576,0.775
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,1.5953,0.90756,0.02064,1.70325,1.13011,0.22633,,0.01516,0.12732,0.8
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,1.5917,0.95358,0.03695,1.95163,1.24648,0.09494,,0.00932,0.05922,0.675
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,1.56881,0.95037,0.0348,0.67132,0.65686,0.05102,,0.00187,0.03779,0.725
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,1.49444,0.94188,0.03027,0.63802,0.63969,0.05257,,0.00239,0.03904,0.725
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,1.49084,0.94138,0.02978,0.63099,0.63471,0.05232,,0.00292,0.0402,0.725
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,1.47331,0.93901,0.02768,0.65802,0.66704,0.00994,,0.00209,0.04128,0.7
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,1.46787,0.93795,0.02842,0.64879,0.66216,0.01082,,0.00245,0.0451,0.65
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,1.47379,0.93699,0.03018,0.67521,0.67463,0.01003,,0.00204,0.04713,0.675
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,1.46262,0.93441,0.03033,0.69449,0.68348,0.01026,,0.002,0.05133,0.725
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,1.4696,0.9344,0.03278,0.74979,0.70434,0.01108,,0.00199,0.05729,0.725
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,1.5917,0.95358,0.03695,2.74283,1.47385,0.23206,,0.01496,0.07908,0.775
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,1.56881,0.95037,0.0348,0.68897,0.66752,0.09102,,0.00192,0.03185,0.65
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,1.49444,0.94188,0.03027,0.65963,0.64866,0.09008,,0.00229,0.03076,0.675
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,1.49084,0.94138,0.02978,0.65108,0.64414,0.09198,,0.0029,0.03125,0.675
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,1.47331,0.93901,0.02768,0.57337,0.59141,0.01031,,0.00212,0.02265,0.65
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,1.46787,0.93795,0.02842,0.55918,0.58355,0.01211,,0.0026,0.02409,0.575
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,1.47379,0.93699,0.03018,0.57691,0.59075,0.01028,,0.00209,0.02333,0.675
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,1.46262,0.93441,0.03033,0.58003,0.59366,0.0103,,0.00206,0.02408,0.6
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,1.4696,0.9344,0.03278,0.61183,0.60546,0.01207,,0.00213,0.0253,0.575
6,47,mse,MSE,1.0,0.0,50,1.0,1.97735,1.05564,0.05135,0.99297,0.7834,0.14807,,0.0082,0.05795,0.725
6,47,mse,MSE,1.0,0.0,50,0.0,1.97735,1.05564,0.05135,1.93101,1.17731,0.33325,,0.0112,0.11497,0.8
6,47,mse,MSE,1.0,0.0,100,1.0,1.4238,0.95831,0.04851,1.06665,0.87509,0.09984,,0.00879,0.09746,0.75
6,47,mse,MSE,1.0,0.0,100,0.0,1.4238,0.95831,0.04851,1.45336,1.02989,0.22232,,0.01455,0.12423,0.8
6,47,mse,MSE,1.0,0.0,300,1.0,1.5845,0.90598,0.02004,0.98019,0.82303,0.12282,,0.00982,0.06646,0.7
6,47,mse,MSE,1.0,0.0,300,0.0,1.5845,0.90598,0.02004,1.69841,1.1274,0.2315,,0.01544,0.12886,0.8
6,47,mse,MSE,1.0,0.0,500,1.0,1.47211,0.93412,0.03481,0.80236,0.715,0.01139,,0.00203,0.061,0.775
6,47,mse,MSE,1.0,0.0,500,0.0,1.47211,0.93412,0.03481,0.65651,0.61564,0.01177,,0.0021,0.02905,0.675
7,48,hsic,HSIC,0.0,1.0,50,1.0,2.51674,1.02836,0.0517,1.58603,1.02504,0.41471,,0.01594,0.18039,0.8
7,48,hsic,HSIC,0.0,1.0,50,0.0,2.51674,1.02836,0.0517,2.90757,1.49094,0.42487,,0.01582,0.24847,0.85
7,48,hsic,HSIC,0.0,1.0,100,1.0,3.15878,1.2679,0.07981,1.59878,1.04409,0.09012,,0.00985,0.24108,0.85
7,48,hsic,HSIC,0.0,1.0,100,0.0,3.15878,1.2679,0.07981,2.1231,1.15212,0.13341,,0.00625,0.21554,0.9
7,48,hsic,HSIC,0.0,1.0,300,1.0,2.18953,0.99698,0.04017,1.60503,1.03033,0.41429,,0.01585,0.44941,0.925
7,48,hsic,HSIC,0.0,1.0,300,0.0,2.18953,0.99698,0.04017,2.94038,1.49841,0.42281,,0.01555,0.46814,0.95
7,48,hsic,HSIC,0.0,1.0,500,1.0,1.9111,0.96817,0.03596,1.73734,1.12038,0.37618,,0.01505,0.4449,0.925
7,48,hsic,HSIC,0.0,1.0,500,0.0,1.9111,0.96817,0.03596,3.30277,1.59496,0.37869,,0.01509,0.462,0.95
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,2.14074,1.02065,0.0637,1.35549,0.97619,0.33881,,0.0145,0.14636,0.8
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,1.92966,0.98382,0.05137,1.206,0.908,0.26928,,0.01474,0.13898,0.8
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,2.05076,0.97396,0.05398,1.14878,0.89647,0.19957,,0.01403,0.13012,0.825
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,2.25753,1.01453,0.0466,1.19109,0.91664,0.19341,,0.01389,0.13134,0.8
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,2.07613,0.98824,0.05094,1.3309,0.98958,0.15804,,0.01249,0.13339,0.825
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,2.23705,1.01884,0.05164,1.40737,1.02598,0.15103,,0.01214,0.13875,0.825
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,2.39388,1.07367,0.04738,1.49673,1.06442,0.14847,,0.0119,0.14436,0.85
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,1.38533,0.93878,0.02802,1.63013,1.1175,0.13693,,0.01178,0.15128,0.825
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,1.43975,0.95266,0.02869,1.80121,1.18681,0.12643,,0.01155,0.161,0.825
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,2.14074,1.02065,0.0637,2.10743,1.2527,0.36519,,0.01507,0.20101,0.825
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,1.92966,0.98382,0.05137,2.13328,1.24888,0.33756,,0.01589,0.19933,0.825
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,2.05076,0.97396,0.05398,2.14797,1.2553,0.30627,,0.01678,0.19205,0.825
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,2.25753,1.01453,0.0466,1.83336,1.14947,0.29831,,0.0165,0.17335,0.8
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,2.07613,0.98824,0.05094,1.68136,1.09661,0.28702,,0.01561,0.15301,0.825
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,2.23705,1.01884,0.05164,1.57176,1.05409,0.28611,,0.0156,0.1456,0.85
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,2.39388,1.07367,0.04738,1.52085,1.03544,0.28707,,0.01552,0.14049,0.825
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,1.38533,0.93878,0.02802,1.43739,1.00534,0.26386,,0.01581,0.13465,0.775
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,1.43975,0.95266,0.02869,1.35291,0.98372,0.22915,,0.01519,0.12818,0.8
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,2.09703,1.06961,0.08173,1.85869,1.16629,0.24809,,0.01505,0.07218,0.725
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,1.9244,1.0443,0.07112,1.7954,1.15401,0.21223,,0.01471,0.07182,0.75
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,1.96461,1.05135,0.07132,1.79945,1.16901,0.16219,,0.01338,0.08093,0.75
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,1.95186,1.04967,0.07006,1.74008,1.15998,0.12928,,0.01253,0.08875,0.8
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,1.92377,1.04153,0.06899,1.67901,1.13799,0.1219,,0.01152,0.08974,0.775
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,1.88337,1.02206,0.06495,1.60471,1.10854,0.12114,,0.01109,0.09116,0.8
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,1.90785,1.03299,0.06685,1.50954,1.06951,0.12153,,0.01093,0.08555,0.8
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,1.93753,1.03819,0.07202,1.36008,1.00638,0.13442,,0.0122,0.07488,0.8
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,1.9848,1.05706,0.08551,1.36497,0.99876,0.23464,,0.01332,0.1209,0.725
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,2.09703,1.06961,0.08173,1.96933,1.18954,0.34095,,0.01702,0.0701,0.75
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,1.9244,1.0443,0.07112,1.88616,1.16077,0.31988,,0.01695,0.0717,0.7
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,1.96461,1.05135,0.07132,2.03654,1.22919,0.2775,,0.01588,0.09441,0.725
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,1.95186,1.04967,0.07006,2.1619,1.28256,0.23677,,0.01584,0.11372,0.825
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,1.92377,1.04153,0.06899,2.176,1.2929,0.22344,,0.01581,0.11841,0.825
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,1.88337,1.02206,0.06495,2.1821,1.2956,0.2241,,0.01575,0.12303,0.775
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,1.90785,1.03299,0.06685,2.13368,1.28012,0.22548,,0.01578,0.12094,0.825
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,1.93753,1.03819,0.07202,2.16669,1.28409,0.24656,,0.01604,0.12783,0.8
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,1.9848,1.05706,0.08551,0.84838,0.74129,0.26421,,0.0148,0.04985,0.575
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,1.60439,0.98012,0.03584,2.10968,1.27651,0.18468,,0.01144,0.07465,0.725
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,1.62094,0.98904,0.0377,2.26456,1.35012,0.11773,,0.0112,0.05834,0.675
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,1.56554,0.98889,0.0357,2.72117,1.46838,0.11214,,0.00704,0.08806,0.6
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,1.50923,0.97792,0.03241,2.8331,1.50214,0.1116,,0.0069,0.08255,0.675
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,1.51011,0.98065,0.03376,2.99953,1.55006,0.11305,,0.00666,0.07901,0.6
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,1.49582,0.97742,0.03285,3.14786,1.59172,0.11627,,0.00665,0.08611,0.7
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,1.52427,0.9827,0.03698,2.72183,1.46116,0.11438,,0.00659,0.08462,0.7
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,1.43546,0.96896,0.02598,2.44022,1.37523,0.11221,,0.00692,0.0838,0.5
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,1.45021,0.96975,0.02999,2.18584,1.3018,0.11562,,0.00814,0.07743,0.625
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,1.60439,0.98012,0.03584,2.81524,1.4775,0.29895,,0.01443,0.0848,0.65
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,1.62094,0.98904,0.0377,2.97154,1.54001,0.24574,,0.01562,0.07282,0.75
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,1.56554,0.98889,0.0357,3.42465,1.68841,0.16256,,0.01195,0.10256,0.7
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,1.50923,0.97792,0.03241,3.54727,1.72309,0.16051,,0.01181,0.0975,0.675
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,1.51011,0.98065,0.03376,3.71127,1.7677,0.15693,,0.01149,0.09387,0.7
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,1.49582,0.97742,0.03285,4.0156,1.84716,0.15731,,0.01145,0.10254,0.725
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,1.52427,0.9827,0.03698,3.64684,1.7487,0.15829,,0.01134,0.10297,0.725
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,1.43546,0.96896,0.02598,3.25662,1.63854,0.16235,,0.01156,0.10186,0.725
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,1.45021,0.96975,0.02999,2.91493,1.53435,0.18386,,0.01264,0.09771,0.775
