Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.92289,0.81982,0.01869,1.16703,0.90383,0.03832,,0.00561,0.00879,0.6
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.91999,0.81781,0.01787,1.12296,0.89615,0.0349,,0.00545,0.00846,0.525
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.91718,0.8163,0.01718,1.04303,0.88523,0.02775,,0.00565,0.01047,0.6
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.91508,0.81496,0.01666,1.01245,0.87924,0.01734,,0.00399,0.01016,0.525
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.91334,0.81373,0.0163,1.01354,0.87967,0.01813,,0.00419,0.01045,0.525
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.91221,0.81281,0.01604,1.05624,0.89185,0.0295,,0.00582,0.01041,0.575
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.92823,0.82067,0.02041,1.03422,0.87617,0.02468,,0.00531,0.00982,0.55
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.92471,0.82031,0.01979,2.06238,1.13618,0.08523,,0.00587,0.03076,0.575
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.92318,0.82024,0.01963,1.89798,1.09671,0.08259,,0.00577,0.02847,0.625
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.92289,0.81982,0.01869,1.66485,1.04347,0.07099,,0.00519,0.02399,0.65
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.91999,0.81781,0.01787,1.54299,1.01449,0.06569,,0.00493,0.02166,0.675
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.91718,0.8163,0.01718,1.05336,0.88673,0.03073,,0.00606,0.01089,0.55
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.91508,0.81496,0.01666,1.11276,0.8999,0.02201,,0.00365,0.01148,0.55
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.91334,0.81373,0.0163,1.08953,0.89561,0.02157,,0.00379,0.01091,0.5
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.91221,0.81281,0.01604,1.07146,0.89222,0.03219,,0.00626,0.01096,0.525
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.92556,0.81648,0.01162,0.98146,0.85497,0.035,,0.0063,0.01373,0.575
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.91821,0.81132,0.01169,1.30706,0.93561,0.04369,,0.00623,0.01104,0.575
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.92199,0.81157,0.01176,1.21192,0.91034,0.03928,,0.00599,0.01103,0.525
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.92483,0.81187,0.01162,1.12194,0.8904,0.036,,0.0063,0.00974,0.625
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,0.92619,0.81168,0.01156,1.08122,0.88244,0.03349,,0.00617,0.00966,0.6
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,0.92573,0.81076,0.01143,0.9912,0.86341,0.03088,,0.00587,0.01299,0.55
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,0.93524,0.81412,0.01116,0.99181,0.86426,0.03063,,0.00583,0.01281,0.525
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,0.92787,0.80863,0.01083,0.99149,0.86448,0.03022,,0.00577,0.01276,0.525
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,0.92899,0.80826,0.01063,0.99071,0.86441,0.02989,,0.00573,0.01276,0.55
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,0.92556,0.81648,0.01162,1.03434,0.86671,0.04369,,0.00727,0.01327,0.55
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.91821,0.81132,0.01169,1.92222,1.10052,0.07302,,0.00539,0.02257,0.625
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.92199,0.81157,0.01176,1.75431,1.06054,0.06781,,0.00513,0.02264,0.7
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.92483,0.81187,0.01162,1.4076,0.97413,0.05309,,0.00484,0.01868,0.65
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.92619,0.81168,0.01156,1.29082,0.94199,0.0448,,0.0047,0.01686,0.65
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.92573,0.81076,0.01143,1.04959,0.87706,0.03553,,0.00642,0.01442,0.6
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.93524,0.81412,0.01116,1.05698,0.88015,0.03539,,0.00636,0.01466,0.6
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.92787,0.80863,0.01083,1.06077,0.88146,0.03561,,0.00636,0.01468,0.575
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.92899,0.80826,0.01063,1.06355,0.88178,0.03604,,0.00639,0.01448,0.55
5,46,mse,MSE,1.0,0.0,50,1.0,1.22642,0.92887,0.03815,1.21079,0.94381,0.04828,,0.00407,0.03324,0.55
5,46,mse,MSE,1.0,0.0,50,0.0,1.22642,0.92887,0.03815,1.46302,1.01028,0.16164,,0.01027,0.02712,0.65
5,46,mse,MSE,1.0,0.0,100,1.0,1.55959,1.03,0.19297,1.36991,0.96263,0.04704,,0.00816,0.01597,0.65
5,46,mse,MSE,1.0,0.0,100,0.0,1.55959,1.03,0.19297,1.26935,0.94654,0.0603,,0.00885,0.02503,0.575
5,46,mse,MSE,1.0,0.0,300,1.0,0.91108,0.81227,0.01587,1.05947,0.8932,0.03052,,0.00594,0.01041,0.6
5,46,mse,MSE,1.0,0.0,300,0.0,0.91108,0.81227,0.01587,1.0761,0.89306,0.03307,,0.00638,0.01115,0.525
5,46,mse,MSE,1.0,0.0,500,1.0,0.93131,0.80713,0.00948,0.9931,0.87137,0.01571,,0.00369,0.01292,0.525
5,46,mse,MSE,1.0,0.0,500,0.0,0.93131,0.80713,0.00948,1.10453,0.89902,0.02592,,0.00358,0.01444,0.6
6,47,hsic,HSIC,0.0,1.0,50,1.0,1.20064,0.89435,0.01328,1.49116,1.01537,0.13507,,0.00767,0.08514,0.575
6,47,hsic,HSIC,0.0,1.0,50,0.0,1.20064,0.89435,0.01328,2.62384,1.29341,0.1409,,0.00797,0.13834,0.675
6,47,hsic,HSIC,0.0,1.0,100,1.0,1.27227,0.93889,0.06998,1.51153,1.01848,0.1281,,0.00731,0.10258,0.625
6,47,hsic,HSIC,0.0,1.0,100,0.0,1.27227,0.93889,0.06998,2.66025,1.30244,0.13107,,0.00746,0.17809,0.7
6,47,hsic,HSIC,0.0,1.0,300,1.0,1.07063,0.86434,0.0196,1.48297,1.01232,0.12668,,0.00724,0.09129,0.675
6,47,hsic,HSIC,0.0,1.0,300,0.0,1.07063,0.86434,0.0196,2.62704,1.29349,0.13086,,0.00745,0.17342,0.775
6,47,hsic,HSIC,0.0,1.0,500,1.0,1.09935,0.86741,0.00865,1.78515,1.08469,0.03343,,0.00506,0.01241,0.575
6,47,hsic,HSIC,0.0,1.0,500,0.0,1.09935,0.86741,0.00865,2.34013,1.21297,0.05574,,0.00445,0.03051,0.65
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,1.10743,0.86294,0.01068,1.14157,0.88526,0.09132,,0.00906,0.00874,0.625
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,1.06102,0.86951,0.00915,1.11899,0.89485,0.03933,,0.00701,0.00794,0.525
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,1.07341,0.87585,0.00892,1.16824,0.89121,0.09051,,0.00951,0.01735,0.625
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,1.06966,0.88136,0.00919,1.02171,0.86187,0.04804,,0.00734,0.01098,0.6
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,1.08774,0.89062,0.01017,1.04129,0.8672,0.04035,,0.00726,0.00757,0.525
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,1.07475,0.87962,0.04346,1.03863,0.86333,0.03666,,0.00692,0.00715,0.525
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,1.14526,0.90547,0.05652,1.03464,0.85999,0.03435,,0.0067,0.00761,0.5
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,1.16817,0.912,0.07181,1.03707,0.85698,0.07051,,0.00926,0.01962,0.65
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,1.26552,0.94441,0.13444,1.04718,0.86351,0.07421,,0.00946,0.02006,0.65
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,1.10743,0.86294,0.01068,0.94966,0.8364,0.03646,,0.00592,0.00793,0.5
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,1.06102,0.86951,0.00915,1.27926,0.94073,0.02287,,0.00409,0.00888,0.6
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,1.07341,0.87585,0.00892,0.93075,0.84013,0.03093,,0.00595,0.013,0.525
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,1.06966,0.88136,0.00919,1.01408,0.86501,0.01738,,0.00425,0.01472,0.575
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,1.08774,0.89062,0.01017,1.15665,0.9036,0.03438,,0.00492,0.01028,0.575
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,1.07475,0.87962,0.04346,1.15168,0.9019,0.03928,,0.00498,0.01068,0.575
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,1.14526,0.90547,0.05652,1.14208,0.89943,0.0413,,0.00506,0.01194,0.55
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,1.16817,0.912,0.07181,0.96834,0.83539,0.03649,,0.00672,0.02916,0.525
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,1.26552,0.94441,0.13444,0.97445,0.83783,0.04005,,0.007,0.02924,0.55
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,1.22694,0.92941,0.07926,1.24301,0.93593,0.06922,,0.00995,0.01057,0.525
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,1.21157,0.92879,0.08575,1.63437,1.03195,0.04631,,0.00607,0.01109,0.625
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,1.15925,0.91497,0.07925,1.16462,0.90948,0.0738,,0.01021,0.00962,0.5
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,1.14193,0.90784,0.08458,1.27719,0.93748,0.04832,,0.00791,0.01065,0.5
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,1.1432,0.9109,0.08246,1.20562,0.91589,0.04445,,0.00765,0.01009,0.55
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,1.14712,0.91411,0.08112,1.2076,0.91248,0.03778,,0.00668,0.01034,0.5
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,1.15,0.91571,0.07969,1.0731,0.87638,0.03577,,0.00699,0.00974,0.55
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,1.16363,0.91942,0.07532,1.12775,0.89098,0.0337,,0.00641,0.01025,0.575
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,1.16469,0.91962,0.0727,1.12198,0.8878,0.03334,,0.0064,0.01028,0.5
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,1.22694,0.92941,0.07926,1.16482,0.91286,0.0594,,0.0091,0.01386,0.525
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,1.21157,0.92879,0.08575,2.19281,1.16915,0.07142,,0.00527,0.02801,0.6
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,1.15925,0.91497,0.07925,1.12139,0.89986,0.05334,,0.00854,0.01344,0.525
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,1.14193,0.90784,0.08458,1.38144,0.96329,0.03899,,0.00513,0.01787,0.625
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,1.1432,0.9109,0.08246,1.27111,0.93265,0.03602,,0.00515,0.01491,0.6
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,1.14712,0.91411,0.08112,1.3257,0.95345,0.04153,,0.00459,0.01678,0.7
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,1.15,0.91571,0.07969,1.10401,0.8908,0.02844,,0.00551,0.01191,0.575
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,1.16363,0.91942,0.07532,1.18881,0.91508,0.03417,,0.00454,0.01394,0.625
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,1.16469,0.91962,0.0727,1.18549,0.91283,0.03465,,0.0047,0.01408,0.6
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,1.01081,0.84974,0.02472,1.42392,0.96958,0.04748,,0.00589,0.01021,0.5
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,1.00783,0.84661,0.02041,1.29654,0.93683,0.0475,,0.00583,0.01031,0.55
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,1.00659,0.84625,0.01954,1.23916,0.92449,0.04694,,0.0057,0.01031,0.5
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,1.01112,0.8479,0.01859,1.00277,0.8745,0.02614,,0.00549,0.01525,0.625
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.99792,0.8416,0.01616,1.00773,0.87573,0.02597,,0.00541,0.01585,0.55
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.9966,0.84135,0.016,1.00557,0.87496,0.02573,,0.00534,0.01551,0.575
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.99407,0.84046,0.0158,1.00544,0.87487,0.0254,,0.00526,0.01535,0.575
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.99337,0.84196,0.01594,1.00553,0.87489,0.02506,,0.00519,0.01522,0.6
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.98797,0.83881,0.01548,1.00649,0.87539,0.02416,,0.00505,0.01527,0.625
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,1.01081,0.84974,0.02472,2.21801,1.1753,0.08225,,0.00567,0.02602,0.7
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,1.00783,0.84661,0.02041,2.01516,1.1269,0.08493,,0.00577,0.02806,0.7
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,1.00659,0.84625,0.01954,1.8948,1.09945,0.08595,,0.00579,0.02905,0.7
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,1.01112,0.8479,0.01859,1.07763,0.86693,0.02772,,0.00569,0.01701,0.575
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.99792,0.8416,0.01616,1.08943,0.87113,0.0264,,0.00549,0.01866,0.575
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.9966,0.84135,0.016,1.09,0.87214,0.02567,,0.00537,0.01887,0.575
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.99407,0.84046,0.0158,1.09394,0.87363,0.02457,,0.00521,0.01936,0.525
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.99337,0.84196,0.01594,1.09792,0.87505,0.02356,,0.00506,0.0198,0.6
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.98797,0.83881,0.01548,1.1047,0.87704,0.02152,,0.00477,0.02056,0.5
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.92288,0.81859,0.00781,1.32493,0.95559,0.05487,,0.00499,0.0152,0.625
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.92448,0.81905,0.00749,1.31288,0.9521,0.05418,,0.00497,0.0149,0.65
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.92117,0.81811,0.00749,1.29892,0.94827,0.05397,,0.00495,0.01463,0.625
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.91774,0.81721,0.0075,1.28931,0.94608,0.05431,,0.00493,0.01458,0.625
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,0.91415,0.81642,0.00753,1.27763,0.94312,0.05437,,0.00493,0.01435,0.675
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,0.91159,0.81571,0.00763,1.26515,0.9398,0.05431,,0.00492,0.01419,0.65
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,0.90736,0.81391,0.00755,1.24475,0.93429,0.05385,,0.00491,0.01382,0.675
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,0.90936,0.81505,0.00757,1.21421,0.92628,0.05321,,0.0049,0.01329,0.625
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,0.89592,0.8083,0.0078,1.20434,0.92412,0.05339,,0.00492,0.01321,0.65
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,0.92288,0.81859,0.00781,1.97603,1.12173,0.0913,,0.00586,0.0531,0.675
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.92448,0.81905,0.00749,1.95462,1.11654,0.09015,,0.00581,0.0521,0.675
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.92117,0.81811,0.00749,1.94413,1.11428,0.09038,,0.00582,0.0522,0.7
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.91774,0.81721,0.0075,1.92742,1.11058,0.09086,,0.00584,0.0521,0.65
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.91415,0.81642,0.00753,1.88374,1.10009,0.09056,,0.00583,0.04958,0.625
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.91159,0.81571,0.00763,1.83765,1.08896,0.09077,,0.00584,0.04692,0.65
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.90736,0.81391,0.00755,1.7922,1.07799,0.0912,,0.00587,0.04413,0.6
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.90936,0.81505,0.00757,1.75194,1.06835,0.09146,,0.00589,0.04167,0.625
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.89592,0.8083,0.0078,1.76393,1.07117,0.0919,,0.00592,0.04255,0.575
6,47,mse,MSE,1.0,0.0,50,1.0,1.2202,0.93092,0.12893,1.0538,0.86782,0.07324,,0.0088,0.02104,0.675
6,47,mse,MSE,1.0,0.0,50,0.0,1.2202,0.93092,0.12893,0.97288,0.83604,0.04171,,0.00697,0.03221,0.55
6,47,mse,MSE,1.0,0.0,100,1.0,1.15792,0.91635,0.06915,1.12538,0.88869,0.03533,,0.00661,0.01012,0.55
6,47,mse,MSE,1.0,0.0,100,0.0,1.15792,0.91635,0.06915,1.23006,0.92418,0.03847,,0.00479,0.01574,0.675
6,47,mse,MSE,1.0,0.0,300,1.0,0.99455,0.84317,0.01574,1.00262,0.87426,0.02379,,0.00499,0.01479,0.525
6,47,mse,MSE,1.0,0.0,300,0.0,0.99455,0.84317,0.01574,1.10714,0.87774,0.02111,,0.00471,0.02058,0.55
6,47,mse,MSE,1.0,0.0,500,1.0,0.89903,0.81076,0.00797,1.16401,0.91202,0.0472,,0.00478,0.01318,0.675
6,47,mse,MSE,1.0,0.0,500,0.0,0.89903,0.81076,0.00797,1.64138,1.04077,0.08831,,0.00577,0.03746,0.675
7,48,hsic,HSIC,0.0,1.0,50,1.0,1.30185,0.93592,0.03641,1.52209,1.02315,0.14303,,0.00809,0.06571,0.625
7,48,hsic,HSIC,0.0,1.0,50,0.0,1.30185,0.93592,0.03641,2.70851,1.31761,0.1476,,0.0083,0.15543,0.65
7,48,hsic,HSIC,0.0,1.0,100,1.0,1.10045,0.86616,0.02608,1.54828,1.0277,0.124,,0.00707,0.06559,0.525
7,48,hsic,HSIC,0.0,1.0,100,0.0,1.10045,0.86616,0.02608,2.52631,1.26682,0.12343,,0.00705,0.13049,0.675
7,48,hsic,HSIC,0.0,1.0,300,1.0,1.27281,0.92226,0.01059,1.47352,1.01008,0.12618,,0.00722,0.07059,0.55
7,48,hsic,HSIC,0.0,1.0,300,0.0,1.27281,0.92226,0.01059,2.62479,1.29231,0.12731,,0.00728,0.13886,0.675
7,48,hsic,HSIC,0.0,1.0,500,1.0,1.21137,0.91123,0.02411,1.46365,1.00699,0.12461,,0.00719,0.07748,0.55
7,48,hsic,HSIC,0.0,1.0,500,0.0,1.21137,0.91123,0.02411,2.65826,1.29969,0.12478,,0.00721,0.15395,0.675
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,1.05918,0.84006,0.05865,1.52221,1.02313,0.14277,,0.00808,0.06498,0.625
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,1.11695,0.86631,0.06798,1.38833,0.97479,0.06211,,0.0049,0.02584,0.625
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,1.09067,0.85768,0.06387,1.4302,0.97787,0.03217,,0.00596,0.02373,0.725
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,1.12557,0.86798,0.06957,1.45443,0.98433,0.02923,,0.00541,0.02928,0.7
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,1.11398,0.86191,0.05933,1.49519,0.9957,0.03065,,0.00506,0.03407,0.75
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,1.10679,0.85835,0.05952,1.52401,1.00217,0.03573,,0.00494,0.03644,0.825
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,1.14034,0.8752,0.07012,1.51695,0.99922,0.03852,,0.00486,0.0365,0.8
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,1.09778,0.85819,0.05663,1.51691,0.9988,0.04326,,0.00486,0.03655,0.75
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,0.99023,0.82654,0.0355,1.52296,1.0013,0.04709,,0.00491,0.03775,0.75
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,1.05918,0.84006,0.05865,2.70826,1.31755,0.14763,,0.0083,0.15471,0.65
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,1.11695,0.86631,0.06798,2.04655,1.14231,0.09681,,0.00601,0.07755,0.625
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,1.09067,0.85768,0.06387,1.42816,0.9831,0.06351,,0.00506,0.0251,0.7
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,1.12557,0.86798,0.06957,1.37614,0.97246,0.07046,,0.00526,0.02408,0.65
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,1.11398,0.86191,0.05933,1.36797,0.97309,0.07634,,0.00546,0.02429,0.725
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,1.10679,0.85835,0.05952,1.41124,0.98414,0.07971,,0.00555,0.02662,0.65
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,1.14034,0.8752,0.07012,1.44844,0.99459,0.08441,,0.00576,0.02837,0.7
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,1.09778,0.85819,0.05663,1.46428,0.99971,0.08851,,0.00592,0.02921,0.675
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,0.99023,0.82654,0.0355,1.45649,0.99881,0.08999,,0.00596,0.02934,0.7
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,1.03691,0.86298,0.02992,1.30271,0.93725,0.02715,,0.00455,0.01061,0.55
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,1.0562,0.86746,0.0347,1.21668,0.9118,0.03289,,0.00524,0.01123,0.575
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,1.03435,0.85805,0.03244,1.12602,0.89538,0.03196,,0.00503,0.01163,0.575
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,1.03716,0.85769,0.03256,1.08112,0.88684,0.03118,,0.00502,0.0118,0.525
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,1.03105,0.85506,0.03105,1.04304,0.87877,0.02686,,0.0049,0.01128,0.55
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,1.0272,0.85371,0.0296,1.01392,0.86767,0.02462,,0.00514,0.01089,0.575
