Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.01393,0.75183,0.02135,1.90138,1.11766,0.0227,0.05409,0.00225,0.02945,0.5
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.00873,0.75487,0.02315,1.80268,1.05228,0.02274,0.06106,0.00248,0.03228,0.5
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.98964,0.74394,0.02129,1.64518,1.01134,0.02094,0.06639,0.00247,0.03324,0.5
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.99026,0.745,0.02181,1.56352,0.98666,0.02052,0.0712,0.00262,0.03505,0.51667
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.98776,0.74365,0.02186,1.51121,0.96764,0.02113,0.07517,0.0027,0.03649,0.51667
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.9854,0.74139,0.02121,1.47541,0.9535,0.02261,0.07786,0.00276,0.03778,0.51667
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.98695,0.74113,0.02059,1.45326,0.94653,0.02456,0.081,0.00281,0.03878,0.53333
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.00051,0.74052,0.01986,1.43891,0.94387,0.02675,0.08464,0.00263,0.03777,0.53333
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.02798,0.75098,0.02314,1.43554,0.94884,0.02884,0.08997,0.00242,0.0369,0.5
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.98303,0.74184,0.0139,2.16562,1.14636,0.06931,0.10354,0.00335,0.01527,0.65
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.01176,0.75608,0.01269,1.01908,0.76172,0.03516,0.02859,0.00078,0.00948,0.58
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.00019,0.74983,0.0123,1.01608,0.75713,0.03567,0.02764,0.00081,0.00941,0.6
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.99957,0.74732,0.01245,1.01132,0.75386,0.0369,0.02711,0.00082,0.0095,0.6
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0006,0.74683,0.01241,1.01191,0.75267,0.03789,0.02711,0.0008,0.00981,0.62
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.00224,0.74672,0.0124,1.01093,0.75012,0.03974,0.02591,0.00079,0.01021,0.61
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.00135,0.74699,0.01235,1.00976,0.74904,0.04047,0.02637,0.0008,0.01041,0.61
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.01584,0.75046,0.01296,1.01627,0.75186,0.0436,0.02897,0.00071,0.01109,0.6
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.01857,0.75047,0.0133,1.0208,0.75256,0.0466,0.03159,0.00072,0.0115,0.58
1,42,mse,MSE,1.0,0.0,100,3.19377,1.10282,0.27559,3.43789,1.10289,0.07813,0.08315,0.00561,0.04094,0.5
1,42,mse,MSE,1.0,0.0,300,0.99515,0.73784,0.01919,1.44171,0.95651,0.03127,0.09677,0.00266,0.04061,0.51667
1,42,mse,MSE,1.0,0.0,500,1.02297,0.75065,0.01403,1.03291,0.75621,0.05294,0.03779,0.00074,0.01183,0.64
2,43,hsic,HSIC,0.0,1.0,100,2.49607,1.12046,0.60303,9.28563,2.10301,0.70153,0.69163,0.0,0.12233,0.7
2,43,hsic,HSIC,0.0,1.0,300,1.77723,0.94395,0.04057,9.20497,1.70198,0.09622,0.14991,0.00289,0.16674,0.73333
2,43,hsic,HSIC,0.0,1.0,500,1.72282,0.92114,0.01513,13.61481,2.895,0.04082,0.06331,0.00269,0.12687,0.73
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.97465,1.02956,0.55015,3.61825,1.49646,0.65609,0.61087,0.0,0.06859,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.59978,0.58458,0.02926,1.23706,0.8497,0.11726,0.10612,0.00358,0.04408,0.5
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.84835,0.68315,0.15523,1.50003,0.9596,0.27918,0.23767,0.00426,0.03978,0.55
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.85587,0.68453,0.15846,1.81867,1.07696,0.3711,0.32263,0.00394,0.04375,0.55
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.85028,0.68543,0.14232,1.85274,1.08557,0.37973,0.32958,0.00415,0.0453,0.5
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.64581,0.60716,0.05767,1.84586,1.07788,0.3845,0.33199,0.00472,0.04604,0.55
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.64224,0.60701,0.05782,1.8526,1.07637,0.39022,0.33636,0.00471,0.04477,0.55
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.73967,0.61703,0.07512,1.87599,1.08144,0.3995,0.3446,0.00547,0.04691,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.72776,0.6145,0.06672,1.89886,1.08678,0.40601,0.35101,0.00538,0.04695,0.55
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.1717,0.85369,0.02695,2.44189,1.25907,0.0924,0.22385,0.00381,0.05243,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.15204,0.8388,0.0234,1.69184,1.05041,0.02167,0.05833,0.00218,0.0227,0.56667
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.1441,0.83148,0.02221,1.64131,1.02605,0.0226,0.06191,0.00206,0.02078,0.55
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.13471,0.82647,0.02177,1.61956,1.00825,0.02457,0.06902,0.00227,0.02203,0.51667
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.12361,0.82345,0.01991,1.60381,0.99828,0.02795,0.07499,0.00228,0.02193,0.53333
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.10849,0.81792,0.01799,1.6403,1.01125,0.02832,0.08084,0.0023,0.02262,0.51667
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.09879,0.81403,0.01817,1.81121,1.08435,0.04186,0.1181,0.00252,0.02463,0.5
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.09629,0.81341,0.01852,1.85681,1.10549,0.0494,0.13673,0.0025,0.02735,0.5
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.09803,0.81402,0.01836,1.27794,0.88363,0.02559,0.01537,0.00128,0.02258,0.51667
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.53218,0.90294,0.01455,1.99246,1.08478,0.02568,0.07257,0.00266,0.02723,0.59
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.45642,0.89377,0.01227,2.05031,1.09345,0.02882,0.07327,0.00244,0.02344,0.6
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.41013,0.89181,0.01168,1.82414,1.05314,0.02723,0.06993,0.00224,0.01979,0.56
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.26018,0.85924,0.01277,1.69842,1.01959,0.02616,0.06513,0.00168,0.01411,0.58
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.27639,0.86143,0.01474,1.64731,1.00545,0.02563,0.06596,0.00166,0.01505,0.64
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.34786,0.88601,0.01613,0.84251,0.7433,0.03505,0.02087,0.00084,0.01694,0.58
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.36796,0.89033,0.01449,0.83722,0.73979,0.03192,0.02057,0.00086,0.01839,0.58
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.3137,0.86956,0.01771,0.82979,0.73626,0.02595,0.01934,0.00088,0.01573,0.58
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.32184,0.87192,0.01825,0.81862,0.73217,0.01615,0.01655,0.0009,0.01598,0.63
2,43,mse,MSE,1.0,0.0,100,0.63293,0.59207,0.02671,1.96201,1.10326,0.42202,0.36721,0.00467,0.04313,0.5
2,43,mse,MSE,1.0,0.0,300,1.10089,0.81361,0.02057,1.26375,0.88251,0.02576,0.01569,0.00117,0.02327,0.55
2,43,mse,MSE,1.0,0.0,500,1.32457,0.87227,0.01848,0.81151,0.73159,0.0059,0.01194,0.00099,0.0164,0.59
3,44,hsic,HSIC,0.0,1.0,100,1.7474,1.03562,0.14557,5.4899,1.75346,0.20584,0.36661,0.00549,0.16063,0.6
3,44,hsic,HSIC,0.0,1.0,300,1.87557,0.98326,0.12854,10.56609,1.97781,0.24668,0.38115,0.00526,0.16185,0.76667
3,44,hsic,HSIC,0.0,1.0,500,2.60294,0.98192,0.05933,26.45041,2.06794,0.1376,0.29127,0.00536,0.11024,0.75
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.24736,0.87967,0.09702,1.68065,1.03583,0.08853,0.10344,0.00292,0.03075,0.6
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.20701,0.86671,0.08813,1.84406,1.10709,0.09334,0.12692,0.00398,0.03343,0.5
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.21573,0.87128,0.09412,1.82921,1.09542,0.09734,0.12215,0.00365,0.03486,0.6
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.20961,0.86788,0.08943,1.8562,1.10159,0.09811,0.12043,0.00355,0.03271,0.55
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.1933,0.86357,0.08787,1.83128,1.08901,0.09619,0.11338,0.00363,0.02913,0.65
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.20337,0.86774,0.08822,1.8582,1.09742,0.09872,0.1162,0.00354,0.04035,0.65
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.18799,0.86007,0.08445,1.98556,1.15121,0.10211,0.13229,0.00374,0.03587,0.5
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.47719,0.93302,0.14368,2.07564,1.18588,0.09982,0.14425,0.00256,0.04418,0.65
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.44681,0.92542,0.13916,2.12261,1.20049,0.09872,0.14758,0.00266,0.05244,0.65
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.77663,0.96534,0.12227,1.51794,1.01117,0.05578,0.03689,0.00347,0.03427,0.65
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.74952,0.94423,0.11615,1.95024,1.1247,0.10582,0.06997,0.00386,0.03419,0.6
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.69199,0.92632,0.10895,1.85763,1.07675,0.10477,0.07748,0.00389,0.03477,0.63333
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.24956,0.81268,0.03295,1.88085,1.0725,0.10089,0.08709,0.00339,0.03396,0.66667
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.22575,0.80753,0.02942,1.84896,1.05723,0.10132,0.08495,0.00321,0.03431,0.63333
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.22441,0.80881,0.02916,1.34717,0.89041,0.06177,0.03496,0.00299,0.02672,0.56667
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.25314,0.81652,0.03366,1.34743,0.89237,0.06635,0.03319,0.00301,0.02749,0.56667
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.22925,0.80857,0.02957,1.35494,0.89934,0.07395,0.03099,0.00285,0.02773,0.56667
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.23492,0.80983,0.03067,1.39584,0.90684,0.08764,0.03017,0.00281,0.02859,0.58333
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.64138,0.85873,0.01954,2.06794,1.13588,0.03453,0.10174,0.00396,0.02007,0.65
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.6015,0.85418,0.02213,2.11044,1.11001,0.02765,0.08839,0.00397,0.01768,0.66
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.55652,0.84631,0.02346,1.8863,1.06136,0.02567,0.08818,0.00344,0.01924,0.66
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.53208,0.84132,0.02384,1.8417,1.0373,0.02387,0.08131,0.00335,0.01838,0.64
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.52231,0.83903,0.02376,1.61234,0.96861,0.01661,0.06065,0.0027,0.01637,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.50631,0.83594,0.02282,1.58344,0.95884,0.01548,0.06017,0.00238,0.0167,0.59
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.48181,0.83271,0.02081,1.58063,0.95562,0.01495,0.06236,0.00232,0.01647,0.58
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.43513,0.82514,0.02043,1.57865,0.9534,0.0145,0.06467,0.00225,0.0166,0.57
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.37018,0.81347,0.02057,1.58648,0.95745,0.01421,0.0671,0.00227,0.01684,0.57
3,44,mse,MSE,1.0,0.0,100,1.20398,0.86536,0.09081,1.919,1.10483,0.11724,0.12511,0.00286,0.04168,0.6
3,44,mse,MSE,1.0,0.0,300,1.24949,0.81302,0.03328,1.49402,0.94377,0.13009,0.02986,0.00261,0.03161,0.58333
3,44,mse,MSE,1.0,0.0,500,1.42192,0.8238,0.02168,1.59463,0.9623,0.01406,0.06904,0.00236,0.01668,0.63
4,45,hsic,HSIC,0.0,1.0,100,2.28836,0.97615,0.04582,83.16196,2.60487,0.19118,0.35424,0.00468,0.09008,0.65
4,45,hsic,HSIC,0.0,1.0,300,1.86127,0.79207,0.04012,29.61606,2.2347,0.27075,0.37302,0.00458,0.08093,0.61667
4,45,hsic,HSIC,0.0,1.0,500,3.48742,1.27006,0.01644,36.61492,2.14671,0.17324,0.31287,0.00514,0.06864,0.74
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.296,0.92096,0.04425,69.54365,2.67276,0.23498,0.41591,0.00484,0.0864,0.65
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.57155,0.97286,0.04609,69.4284,2.67079,0.235,0.41574,0.00598,0.08405,0.65
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.92879,0.99925,0.05028,69.3953,2.67027,0.23501,0.41567,0.00621,0.08328,0.65
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,2.34734,1.02293,0.05135,69.2956,2.66937,0.235,0.41566,0.0063,0.08358,0.65
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,3.08721,1.0451,0.05653,69.28793,2.66739,0.23493,0.41511,0.00621,0.08455,0.65
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,3.84171,1.06581,0.06228,68.3126,2.65504,0.23469,0.41458,0.0062,0.08394,0.65
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,3.99106,1.07667,0.05909,62.96458,2.57581,0.23231,0.40815,0.0064,0.08015,0.65
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,4.2646,1.08098,0.05866,53.56765,2.4223,0.22643,0.39376,0.00627,0.07141,0.65
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,4.41487,1.08391,0.05719,19.78148,1.73821,0.18489,0.31335,0.00608,0.07001,0.55
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.66406,0.83992,0.03668,1.22704,0.88609,0.0144,0.01241,0.00135,0.03351,0.56667
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.71278,0.8446,0.04322,1.09346,0.77984,0.01772,0.01988,0.00211,0.03045,0.56667
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.66971,0.83694,0.04153,1.38898,0.90391,0.04138,0.03562,0.00183,0.0364,0.6
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.58673,0.82285,0.03737,1.44211,0.90363,0.04174,0.04492,0.00216,0.03565,0.6
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.49293,0.81296,0.03353,1.48369,0.92381,0.05267,0.05146,0.0024,0.03635,0.6
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.47522,0.8101,0.03255,1.51232,0.92562,0.05748,0.05687,0.00256,0.0368,0.56667
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.4344,0.80811,0.03336,1.56653,0.94277,0.06579,0.07082,0.0028,0.03653,0.56667
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.48879,0.80913,0.03301,1.6477,0.97398,0.09324,0.08971,0.00295,0.03947,0.58333
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.60324,0.82401,0.03771,1.73362,0.99956,0.10957,0.10692,0.00313,0.04143,0.58333
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.99897,0.84711,0.01633,1.88428,1.10348,0.07882,0.1542,0.00446,0.02801,0.71
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.8534,0.84036,0.01497,1.99012,1.06639,0.06453,0.14611,0.00432,0.02732,0.69
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.79928,0.83233,0.01482,2.1342,1.06077,0.06823,0.14937,0.00439,0.0272,0.64
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.55072,0.80499,0.01021,2.04913,1.0339,0.06746,0.14248,0.00426,0.02577,0.65
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.57265,0.79567,0.01355,2.04437,1.02523,0.069,0.14059,0.00365,0.02572,0.64
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.64966,0.82813,0.02321,2.002,1.01102,0.06932,0.13563,0.00418,0.02742,0.64
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.66362,0.83174,0.02275,1.90282,0.99528,0.0687,0.13053,0.00407,0.0266,0.62
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.67429,0.83478,0.02412,1.81644,0.98361,0.06902,0.12812,0.00397,0.02657,0.66
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.67353,0.83594,0.02585,1.79122,0.98163,0.06837,0.12414,0.00402,0.02638,0.71
4,45,mse,MSE,1.0,0.0,100,4.67444,1.08945,0.05647,13.87687,1.5529,0.16162,0.27775,0.0065,0.06978,0.55
4,45,mse,MSE,1.0,0.0,300,2.67423,0.88709,0.04008,1.82725,1.0234,0.12563,0.12397,0.00314,0.04328,0.63333
4,45,mse,MSE,1.0,0.0,500,1.66799,0.83639,0.02821,1.78587,0.98443,0.06995,0.12693,0.00406,0.02665,0.71
5,46,hsic,HSIC,0.0,1.0,100,2.96034,1.15977,0.41208,7.80825,2.05428,0.54136,0.51566,0.00204,0.09891,0.85
5,46,hsic,HSIC,0.0,1.0,300,0.79908,0.6776,0.01825,7.11008,1.58191,0.1488,0.19171,0.00369,0.14898,0.75
5,46,hsic,HSIC,0.0,1.0,500,2.90098,1.12547,0.04681,15.32966,2.06667,0.15242,0.34512,0.00425,0.08049,0.79
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.72689,0.93346,0.50445,1.78517,1.10694,0.21468,0.14773,0.0041,0.10545,0.85
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.78287,0.97291,0.50583,1.56152,0.99069,0.13932,0.07246,0.0045,0.10129,0.8
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.6897,0.93757,0.51412,1.84584,0.94863,0.10582,0.04986,0.00376,0.08746,0.85
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.74584,0.95728,0.52233,1.61918,0.98903,0.15522,0.08756,0.00373,0.09958,0.85
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,2.19034,1.06152,0.54374,1.70773,0.9738,0.13485,0.07132,0.00412,0.09462,0.9
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,2.27971,1.08246,0.55311,1.15412,0.79216,0.08311,0.03654,0.00423,0.07542,0.8
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,2.73539,1.19714,0.56085,1.32905,0.90426,0.15301,0.07297,0.00454,0.09276,0.9
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,2.84351,1.21947,0.56895,1.33155,0.90217,0.15876,0.07942,0.00442,0.09469,0.9
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,2.84409,1.21951,0.56891,1.31622,0.88452,0.1453,0.11308,0.0033,0.10014,0.85
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.60273,0.65632,0.01361,2.90106,1.21217,0.03218,0.08942,0.00341,0.0357,0.53333
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.60024,0.65189,0.01323,1.24334,0.87068,0.02468,0.02247,0.00141,0.02571,0.51667
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.6025,0.65544,0.01302,1.0996,0.81568,0.00628,0.0149,0.00122,0.02635,0.51667
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.59973,0.65378,0.01302,1.08358,0.79665,0.00708,0.01319,0.00115,0.02496,0.53333
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.59768,0.65197,0.01315,1.09245,0.79616,0.00699,0.01392,0.00116,0.02337,0.55
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.5989,0.65207,0.01337,1.11237,0.80255,0.00956,0.01565,0.00118,0.02312,0.51667
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.60013,0.65179,0.01387,1.11526,0.80226,0.00892,0.01671,0.00118,0.02308,0.5
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.61627,0.65909,0.01506,1.12126,0.80352,0.00934,0.01806,0.00117,0.02439,0.5
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.69311,0.68838,0.02559,1.12931,0.80821,0.01057,0.02095,0.00136,0.02596,0.5
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.67705,0.95399,0.0409,1.11233,0.78942,0.01893,0.04247,0.00219,0.02009,0.62
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.66273,0.94991,0.04036,2.18455,1.06487,0.04493,0.07889,0.00289,0.02354,0.71
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.57613,0.93127,0.0328,1.15789,0.79626,0.02049,0.04233,0.00241,0.01822,0.64
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.61394,0.94134,0.04099,1.39626,0.86967,0.04076,0.03296,0.00233,0.01869,0.68
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.59914,0.93307,0.03659,1.44022,0.88317,0.04346,0.03711,0.00216,0.01956,0.68
