Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,mse,MSE,1.0,0.0,100,1.43197,0.90185,0.1254,2.76351,1.35737,0.1979,0.24345,0.00531,0.05927,0.55
1,42,mse,MSE,1.0,0.0,300,1.18882,0.84865,0.05202,1.13313,0.8051,0.01534,0.03525,0.0019,0.02283,0.51667
1,42,mse,MSE,1.0,0.0,500,1.41827,0.86517,0.01923,2.11755,0.99669,0.05905,0.08048,0.0016,0.00867,0.59
2,43,hsic,HSIC,0.0,1.0,100,1.63266,0.92467,0.19359,4.99586,1.49028,0.38073,0.32462,0.00405,0.07442,0.65
2,43,hsic,HSIC,0.0,1.0,300,1.19641,0.84894,0.04631,5.90547,1.53781,0.09107,0.10692,0.00326,0.04402,0.51667
2,43,hsic,HSIC,0.0,1.0,500,1.93498,1.12569,0.02498,6.89394,1.72456,0.21337,0.3305,0.00547,0.03263,0.71
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.23079,0.80003,0.15291,1.30767,0.87601,0.11322,0.01628,0.00389,0.02295,0.65
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.08768,0.75747,0.13198,1.0467,0.77853,0.09984,0.01146,0.00319,0.02137,0.7
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.9879,0.73442,0.10866,0.98941,0.76854,0.10038,0.01736,0.00271,0.01942,0.65
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.93437,0.72389,0.07883,1.01321,0.79985,0.10013,0.02649,0.0022,0.01689,0.55
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.94782,0.73548,0.0982,1.00439,0.79471,0.09762,0.02451,0.00219,0.01665,0.5
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.95322,0.73516,0.09916,1.00931,0.80465,0.09965,0.02533,0.0023,0.01704,0.55
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.97317,0.74092,0.08484,1.0509,0.84038,0.09952,0.03103,0.00246,0.01817,0.55
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.98837,0.7503,0.06961,1.04711,0.83815,0.09969,0.03007,0.00228,0.0188,0.55
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.996,0.75399,0.07738,1.04533,0.84041,0.10368,0.02825,0.00239,0.0188,0.55
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.08193,0.82684,0.04281,1.48449,0.992,0.05679,0.11819,0.00249,0.02211,0.55
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.05694,0.81872,0.04126,1.1723,0.86537,0.02253,0.0822,0.00244,0.01791,0.55
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.05594,0.82024,0.04147,1.43699,0.97731,0.04145,0.11279,0.00289,0.02424,0.56667
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.05881,0.82133,0.04085,1.43977,0.97784,0.03566,0.10607,0.00294,0.02555,0.56667
