Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,mse,MSE,1.0,0.0,100,1.45703,1.05435,0.02168,1.20111,0.92499,0.01685,0.02256,0.00275,0.08574,0.5
2,43,mse,MSE,1.0,0.0,300,1.02849,0.87896,0.00905,1.11217,0.89218,0.00422,0.01793,0.00089,0.01057,0.51667
2,43,mse,MSE,1.0,0.0,500,0.97842,0.83981,0.01565,1.04405,0.8732,0.00366,0.00729,0.00071,0.01549,0.7
3,44,hsic,HSIC,0.0,1.0,100,1.22232,0.89141,0.03107,5.02404,1.64052,0.13847,0.331,0.00821,0.03405,0.6
3,44,hsic,HSIC,0.0,1.0,300,1.64106,1.06926,0.01849,5.38517,1.66531,0.22897,0.36458,0.00724,0.04097,0.73333
3,44,hsic,HSIC,0.0,1.0,500,1.57049,1.02411,0.03163,6.54317,1.87398,0.29263,0.42842,0.00661,0.03415,0.73
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.96569,0.83611,0.0292,1.99335,1.15961,0.13578,0.23299,0.0073,0.05953,0.55
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.94653,0.82539,0.02335,1.94017,1.14251,0.13527,0.22157,0.00691,0.05783,0.55
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.93687,0.81946,0.02291,1.94247,1.14138,0.13663,0.22199,0.00668,0.05144,0.55
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.94079,0.82073,0.02382,1.92029,1.13565,0.13708,0.21861,0.00657,0.0521,0.55
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.95068,0.82582,0.02482,1.915,1.13359,0.13932,0.21639,0.0065,0.05423,0.55
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.97512,0.84034,0.03428,1.87132,1.12314,0.13759,0.21143,0.0062,0.06014,0.5
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.98324,0.84975,0.03832,1.8089,1.10718,0.13443,0.20476,0.00578,0.06073,0.5
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.98801,0.8543,0.03677,1.76627,1.09784,0.13098,0.19701,0.00559,0.06059,0.55
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.07562,0.87648,0.05644,1.69172,1.07889,0.12544,0.18398,0.00591,0.06197,0.55
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.11379,0.89299,0.02486,1.51861,1.0006,0.03332,0.08656,0.00249,0.02156,0.51667
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.10336,0.88871,0.02914,1.45482,0.98101,0.03336,0.09154,0.00246,0.02315,0.51667
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.09548,0.88835,0.02834,1.42539,0.97014,0.03294,0.08983,0.0024,0.02347,0.5
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.09893,0.88919,0.03015,1.41769,0.9662,0.03433,0.09181,0.00239,0.02378,0.51667
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.1037,0.88989,0.03262,1.41096,0.96352,0.03498,0.09231,0.00236,0.02399,0.5
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.11271,0.89304,0.03624,1.40046,0.9598,0.03528,0.09145,0.0023,0.0244,0.58333
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.11101,0.89364,0.03916,1.38877,0.95572,0.03605,0.09149,0.00226,0.02508,0.56667
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.11448,0.89807,0.04124,1.29147,0.92033,0.02826,0.06864,0.00184,0.0251,0.55
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.12537,0.90134,0.04658,1.26373,0.91002,0.02575,0.06233,0.0017,0.02559,0.58333
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.00288,0.85,0.01782,1.93692,1.16327,0.02939,0.03627,0.0014,0.01728,0.6
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.03353,0.87004,0.03033,1.73402,1.11461,0.03054,0.03985,0.00174,0.01788,0.54
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.00995,0.86131,0.02512,1.10057,0.9288,0.00621,0.01421,0.00107,0.01304,0.52
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0062,0.85934,0.02416,1.09746,0.92713,0.00624,0.01429,0.00106,0.01302,0.58
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.99911,0.85645,0.02287,1.09425,0.9252,0.00629,0.01443,0.00104,0.01307,0.55
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.00113,0.85753,0.02361,1.09133,0.92327,0.00642,0.01463,0.00102,0.01304,0.55
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.99422,0.85379,0.02244,1.08926,0.92179,0.00664,0.01492,0.00101,0.01322,0.55
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.01172,0.86056,0.02817,1.08757,0.92023,0.00679,0.01546,0.00097,0.01325,0.59
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.97064,0.83989,0.01201,1.07632,0.91406,0.00531,0.01676,0.00101,0.01148,0.68
3,44,mse,MSE,1.0,0.0,100,1.0495,0.87924,0.02623,1.63686,1.06379,0.12186,0.17514,0.00521,0.05874,0.55
3,44,mse,MSE,1.0,0.0,300,1.12896,0.90323,0.0481,1.23924,0.90189,0.02347,0.05811,0.00162,0.02591,0.56667
3,44,mse,MSE,1.0,0.0,500,0.99307,0.85071,0.02284,1.08593,0.91856,0.0078,0.02046,0.00104,0.01419,0.6
4,45,hsic,HSIC,0.0,1.0,100,1.59679,1.00896,0.17434,6.09967,1.75848,0.24154,0.4041,0.00378,0.04835,0.55
4,45,hsic,HSIC,0.0,1.0,300,1.07003,0.8459,0.00747,4.24758,1.51709,0.22625,0.25224,0.00469,0.03943,0.71667
4,45,hsic,HSIC,0.0,1.0,500,1.44135,0.97966,0.00889,4.33058,1.5273,0.21914,0.29442,0.00525,0.03258,0.83
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.09188,0.86995,0.13762,5.98206,1.86825,0.41615,0.46592,0.00617,0.05429,0.6
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.10653,0.87488,0.12225,1.58856,1.04261,0.06449,0.06459,0.00329,0.07584,0.55
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.07847,0.86775,0.11555,1.51474,1.05634,0.06192,0.06116,0.00371,0.07908,0.55
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.14461,0.88613,0.09881,1.54442,1.05033,0.06527,0.05342,0.00313,0.06526,0.5
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.16575,0.8889,0.09238,1.46352,1.01799,0.05992,0.05415,0.00308,0.07193,0.5
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.29404,0.93798,0.07801,1.46416,1.02711,0.06046,0.05232,0.00337,0.06217,0.5
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.2969,0.94465,0.08062,1.45042,1.02422,0.05977,0.05353,0.00354,0.0681,0.5
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.39114,0.98341,0.07245,1.43997,1.01938,0.05866,0.0559,0.00396,0.06519,0.55
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.3013,0.94786,0.07433,1.44132,1.01775,0.05609,0.05711,0.00378,0.07393,0.55
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.96861,0.8429,0.00294,1.61665,1.05796,0.0223,0.03576,0.0019,0.01588,0.61667
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.96509,0.84265,0.00256,1.53785,1.02938,0.02385,0.03652,0.0019,0.0166,0.65
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.9639,0.84565,0.00258,1.47177,1.00648,0.01784,0.02824,0.00185,0.01592,0.63333
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.98995,0.85457,0.00561,1.4267,0.99465,0.0206,0.02716,0.00212,0.01648,0.63333
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.99406,0.85694,0.00567,1.40948,0.9919,0.02329,0.02729,0.00218,0.01701,0.61667
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.99917,0.85917,0.00573,1.37509,0.98078,0.01959,0.02407,0.00216,0.01659,0.66667
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.00319,0.86053,0.00583,1.1305,0.93002,0.01127,0.00956,0.00195,0.01259,0.58333
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.00741,0.86188,0.00589,1.13047,0.92939,0.01182,0.00931,0.00194,0.01267,0.58333
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.01169,0.86301,0.00615,1.1318,0.92915,0.01235,0.00872,0.00192,0.01305,0.61667
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.03305,0.8803,0.00957,1.74055,1.07222,0.03442,0.02807,0.00125,0.00639,0.54
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.01995,0.87293,0.00875,1.54864,1.02112,0.03364,0.02599,0.00123,0.00671,0.57
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0188,0.87404,0.00908,1.46647,0.99723,0.03278,0.02735,0.00129,0.00748,0.57
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.01916,0.87302,0.0093,1.3836,0.97196,0.03295,0.02482,0.0012,0.00768,0.57
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.01862,0.87543,0.01079,0.99035,0.85127,0.0128,0.00357,0.00054,0.00612,0.58
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.01869,0.87367,0.01043,1.1414,0.90318,0.02406,0.0155,0.00077,0.00671,0.57
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.01928,0.87134,0.0097,1.01675,0.86256,0.0141,0.00354,0.00058,0.00696,0.59
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.01926,0.87085,0.00959,0.98916,0.84983,0.01125,0.0037,0.00057,0.00667,0.56
