Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.92479,0.8173,0.01096,1.48824,0.98078,0.0458,0.07187,0.00242,0.00716,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.9187,0.81512,0.01014,1.46629,0.97705,0.04145,0.07414,0.00242,0.00745,0.525
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.92142,0.81668,0.00987,1.44113,0.9726,0.0416,0.07045,0.00241,0.00737,0.575
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.92115,0.81619,0.00987,1.05586,0.87571,0.03143,0.01153,0.00134,0.00756,0.65
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.92099,0.81592,0.00973,1.05137,0.87585,0.03143,0.01097,0.0013,0.00762,0.675
3,44,mse,MSE,1.0,0.0,50,1.20574,0.92623,0.1111,1.43994,0.98411,0.05678,0.05804,0.00187,0.01999,0.6
3,44,mse,MSE,1.0,0.0,100,0.95748,0.83243,0.01848,1.6671,1.063,0.06059,0.10211,0.00343,0.01538,0.675
3,44,mse,MSE,1.0,0.0,300,1.01585,0.85873,0.02815,1.43115,0.97726,0.05153,0.05795,0.00214,0.01207,0.55
3,44,mse,MSE,1.0,0.0,500,0.92603,0.81797,0.00959,1.0492,0.87615,0.03116,0.01053,0.00129,0.00765,0.6
4,45,hsic,HSIC,0.0,1.0,50,1.40597,0.98608,0.12368,1.99524,1.14696,0.04899,0.13338,0.00272,0.02069,0.6
4,45,hsic,HSIC,0.0,1.0,100,1.45255,0.98773,0.02425,3.55412,1.45259,0.11463,0.19839,0.00476,0.07464,0.7
4,45,hsic,HSIC,0.0,1.0,300,1.10386,0.88545,0.026,3.57626,1.4529,0.11609,0.19944,0.00555,0.04809,0.65
4,45,hsic,HSIC,0.0,1.0,500,1.10973,0.8772,0.02054,3.52739,1.44791,0.11681,0.19893,0.00578,0.05496,0.575
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.30597,0.95563,0.11188,1.7563,1.07416,0.05316,0.10927,0.00233,0.01526,0.55
