Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.43182,0.51013,0.11352,1.00751,0.8775,0.02861,,0.00522,0.02921,0.7
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.43123,0.50451,0.11118,1.07662,0.88465,0.0253,,0.00487,0.02904,0.625
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.42524,0.50392,0.1113,1.0662,0.88085,0.02833,,0.00533,0.02916,0.6
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.42349,0.50497,0.11225,1.07944,0.88552,0.03443,,0.00602,0.03011,0.65
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.43052,0.51194,0.11537,1.13238,0.89396,0.0378,,0.00611,0.02876,0.6
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.43135,0.50992,0.1143,1.10855,0.89408,0.03742,,0.00611,0.03067,0.65
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.4354,0.51264,0.11417,1.09707,0.89242,0.03888,,0.00638,0.03059,0.65
1,42,mse,MSE,1.0,0.0,50,1.0,0.49748,0.57081,0.11231,0.42268,0.52522,0.06393,,0.00772,0.04988,0.65
1,42,mse,MSE,1.0,0.0,50,0.0,0.49748,0.57081,0.11231,1.01774,0.86756,0.016,,0.00413,0.01921,0.65
1,42,mse,MSE,1.0,0.0,100,1.0,0.51617,0.58494,0.16877,0.35492,0.50623,0.0465,,0.00853,0.02021,0.525
1,42,mse,MSE,1.0,0.0,100,0.0,0.51617,0.58494,0.16877,1.12147,0.90685,0.08063,,0.01106,0.04488,0.7
1,42,mse,MSE,1.0,0.0,300,1.0,0.51044,0.53949,0.11049,0.28875,0.47026,0.01008,,0.00233,0.01209,0.575
1,42,mse,MSE,1.0,0.0,300,0.0,0.51044,0.53949,0.11049,0.99543,0.87644,0.01403,,0.00347,0.02983,0.55
1,42,mse,MSE,1.0,0.0,500,1.0,0.43657,0.51089,0.11387,0.31286,0.47901,0.03925,,0.00665,0.01313,0.55
1,42,mse,MSE,1.0,0.0,500,0.0,0.43657,0.51089,0.11387,1.09245,0.89138,0.03895,,0.00644,0.03075,0.65
2,43,hsic,HSIC,0.0,1.0,50,1.0,0.86035,0.6777,0.18367,0.4248,0.55189,0.21558,,0.0201,0.02902,0.525
2,43,hsic,HSIC,0.0,1.0,50,0.0,0.86035,0.6777,0.18367,1.2028,0.92293,0.13968,,0.01436,0.03785,0.5
2,43,hsic,HSIC,0.0,1.0,100,1.0,0.76865,0.62787,0.17653,0.7334,0.7011,0.12981,,0.01513,0.02618,0.525
2,43,hsic,HSIC,0.0,1.0,100,0.0,0.76865,0.62787,0.17653,1.11931,0.90106,0.06199,,0.00936,0.03334,0.625
2,43,hsic,HSIC,0.0,1.0,300,1.0,0.80957,0.76537,0.05336,0.53246,0.56647,0.05552,,0.00955,0.03639,0.625
2,43,hsic,HSIC,0.0,1.0,300,0.0,0.80957,0.76537,0.05336,1.29777,0.96617,0.12503,,0.01517,0.01929,0.5
2,43,hsic,HSIC,0.0,1.0,500,1.0,0.76914,0.74528,0.01755,1.03672,0.83873,0.21531,,0.02086,0.05887,0.7
2,43,hsic,HSIC,0.0,1.0,500,0.0,0.76914,0.74528,0.01755,1.27135,0.93931,0.10455,,0.01323,0.02051,0.5
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,0.4262,0.49531,0.12432,0.41192,0.53411,0.2216,,0.0204,0.0286,0.5
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,0.42355,0.48757,0.12293,0.41146,0.5324,0.2197,,0.02053,0.02869,0.5
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,0.42309,0.48389,0.12259,0.41417,0.53565,0.22231,,0.02066,0.02957,0.5
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,0.43788,0.5019,0.13036,0.43597,0.54513,0.24448,,0.02226,0.03026,0.525
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,0.44151,0.51221,0.13488,0.42824,0.54144,0.23794,,0.02177,0.02964,0.55
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,0.43402,0.49757,0.13059,0.41273,0.53409,0.22231,,0.02054,0.02868,0.5
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,0.43441,0.49702,0.13012,0.42805,0.54618,0.23546,,0.02198,0.03054,0.525
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,0.4414,0.51236,0.1357,0.41246,0.53849,0.21568,,0.02039,0.02938,0.525
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,0.44268,0.51203,0.13492,0.40464,0.53591,0.20028,,0.01932,0.02901,0.5
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,0.4262,0.49531,0.12432,1.22681,0.93315,0.13076,,0.01368,0.03831,0.5
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,0.42355,0.48757,0.12293,1.22135,0.93382,0.12314,,0.0132,0.03811,0.625
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,0.42309,0.48389,0.12259,1.21442,0.93257,0.12118,,0.01299,0.03804,0.575
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,0.43788,0.5019,0.13036,1.22924,0.93649,0.12254,,0.01311,0.03835,0.5
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,0.44151,0.51221,0.13488,1.21478,0.93291,0.11891,,0.01284,0.03818,0.525
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,0.43402,0.49757,0.13059,1.20688,0.93072,0.1171,,0.01269,0.03849,0.575
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,0.43441,0.49702,0.13012,1.17692,0.92514,0.10748,,0.01201,0.03833,0.55
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,0.4414,0.51236,0.1357,1.15799,0.92037,0.10113,,0.01152,0.03885,0.575
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,0.44268,0.51203,0.13492,1.17106,0.92464,0.10343,,0.01175,0.04029,0.525
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,0.76834,0.62774,0.17654,0.34209,0.50964,0.08636,,0.0104,0.02275,0.5
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,0.47851,0.5355,0.16248,0.35824,0.51544,0.11605,,0.01294,0.02431,0.55
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,0.48194,0.54511,0.16618,0.34972,0.5118,0.10669,,0.01237,0.02383,0.5
