Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.65757,0.53089,0.10851,0.80969,0.68834,0.02865,0.03074,0.0014,0.00566,0.61
1,42,mse,MSE,1.0,0.0,100,0.35791,0.4375,0.14434,1.30642,0.90017,0.13415,0.08158,0.00461,0.04726,0.55
1,42,mse,MSE,1.0,0.0,300,0.43706,0.46079,0.15402,1.26636,0.71097,0.03248,0.04207,0.00164,0.00769,0.53333
1,42,mse,MSE,1.0,0.0,500,0.62679,0.51768,0.10767,0.81087,0.6889,0.02926,0.03124,0.00122,0.00592,0.62
2,43,hsic,HSIC,0.0,1.0,100,0.85502,0.57727,0.28204,1.79299,1.0197,0.31531,0.10776,0.00335,0.06635,0.75
2,43,hsic,HSIC,0.0,1.0,300,1.51277,0.98544,0.02429,2.65696,1.09836,0.10469,0.07401,0.00264,0.04789,0.58333
2,43,hsic,HSIC,0.0,1.0,500,1.41322,0.96508,0.12651,2.85515,1.10142,0.05665,0.12207,0.00264,0.01711,0.74
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.70654,0.52359,0.26927,0.99103,0.82903,0.09477,0.07458,0.00286,0.06118,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.57872,0.48466,0.24341,1.0259,0.84155,0.09459,0.08337,0.00272,0.05958,0.7
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.54022,0.46065,0.20267,1.01743,0.83482,0.0882,0.0837,0.00398,0.05597,0.8
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.48227,0.44366,0.18307,1.00307,0.83043,0.07581,0.08839,0.00425,0.0534,0.6
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.44639,0.4406,0.20801,0.97056,0.80037,0.08068,0.09412,0.0034,0.05149,0.75
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.4878,0.48194,0.21776,0.9743,0.80164,0.07432,0.09029,0.0027,0.05043,0.85
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.4991,0.48669,0.22001,0.9666,0.79154,0.07283,0.09079,0.00271,0.04818,0.75
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.50425,0.48824,0.21878,1.04721,0.81681,0.08579,0.05577,0.00308,0.03815,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.49995,0.48699,0.21743,1.02971,0.80738,0.07982,0.06428,0.00329,0.03598,0.55
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.75467,0.67171,0.08022,0.84074,0.75357,0.13373,0.04672,0.00166,0.01754,0.56667
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.48263,0.53298,0.07306,0.82676,0.74203,0.13231,0.04713,0.00124,0.01515,0.55
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.44476,0.47663,0.11516,0.82808,0.73815,0.1348,0.04796,0.00097,0.01584,0.65
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.48081,0.49092,0.13061,0.82938,0.73588,0.13574,0.04833,0.00114,0.0151,0.53333
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.47179,0.48794,0.11901,0.82841,0.73371,0.13595,0.04811,0.00106,0.01533,0.58333
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.48982,0.49554,0.13568,0.81884,0.72695,0.13166,0.04722,0.00111,0.01496,0.6
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.44394,0.47414,0.12641,0.86446,0.76131,0.16412,0.03681,0.00086,0.01949,0.6
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.44543,0.47677,0.12395,0.86505,0.76088,0.16451,0.03665,0.00081,0.01952,0.65
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.44685,0.47965,0.1271,0.82863,0.73329,0.14189,0.04227,0.00091,0.01773,0.6
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.56356,0.52597,0.11585,1.0063,0.75981,0.05802,0.07137,0.00197,0.00908,0.59
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.48393,0.49303,0.10658,0.94807,0.74372,0.04128,0.06824,0.00171,0.0083,0.54
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.42461,0.45941,0.08195,0.89443,0.72159,0.04516,0.06871,0.0016,0.00737,0.55
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.42562,0.46031,0.08218,0.85797,0.72016,0.05922,0.05279,0.00166,0.00849,0.52
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.42314,0.45547,0.08304,0.8488,0.71959,0.06054,0.05209,0.00156,0.00863,0.55
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.4236,0.45546,0.08283,0.83452,0.71526,0.05915,0.05333,0.00152,0.00825,0.54
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.42445,0.45651,0.08291,0.82423,0.71098,0.05853,0.05303,0.00149,0.00808,0.54
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.42553,0.4577,0.08324,0.78684,0.68432,0.05465,0.05691,0.00127,0.00738,0.52
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.43227,0.46341,0.08794,0.7825,0.68448,0.05593,0.05347,0.00125,0.00753,0.54
2,43,mse,MSE,1.0,0.0,100,0.49816,0.48728,0.21691,0.94265,0.77147,0.07763,0.10047,0.00275,0.04839,0.75
2,43,mse,MSE,1.0,0.0,300,0.45052,0.48253,0.13041,0.87031,0.76225,0.16647,0.03619,0.0009,0.02007,0.6
2,43,mse,MSE,1.0,0.0,500,0.43307,0.46443,0.08858,0.77785,0.68324,0.05644,0.05076,0.00124,0.00754,0.54
3,44,hsic,HSIC,0.0,1.0,100,0.78724,0.58296,0.2259,0.94707,0.76505,0.03336,0.09263,0.00448,0.06926,0.65
3,44,hsic,HSIC,0.0,1.0,300,1.40804,0.8323,0.18754,2.41049,0.9645,0.0955,0.10016,0.00324,0.0182,0.7
3,44,hsic,HSIC,0.0,1.0,500,1.39307,0.72787,0.24036,2.76995,1.04505,0.10961,0.10622,0.00394,0.02744,0.69
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.78698,0.58284,0.22592,0.93248,0.72921,0.16472,0.04843,0.00258,0.06726,0.7
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.5825,0.53862,0.19875,0.87075,0.72046,0.06188,0.07337,0.00288,0.044,0.5
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.58942,0.53353,0.21831,0.86905,0.72122,0.06391,0.07116,0.00298,0.03926,0.5
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.58819,0.53161,0.21602,0.87333,0.72848,0.07022,0.06527,0.00293,0.03817,0.5
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.58611,0.53564,0.2135,1.01391,0.80807,0.10781,0.07965,0.00314,0.02824,0.55
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.55413,0.51923,0.20116,1.05271,0.81834,0.10357,0.08747,0.00357,0.02726,0.55
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.57196,0.52431,0.20728,0.83811,0.70985,0.08222,0.06707,0.0027,0.03612,0.55
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.54733,0.51821,0.19837,0.83407,0.70898,0.08685,0.06267,0.00275,0.03322,0.5
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.58727,0.55333,0.19876,0.87655,0.7302,0.08495,0.05489,0.00281,0.04705,0.5
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.82072,0.63232,0.18863,0.7012,0.64868,0.01115,0.03196,0.00243,0.01743,0.61667
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.76986,0.62803,0.18301,0.6803,0.64072,0.01251,0.02786,0.0025,0.01831,0.6
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.75364,0.62916,0.18021,0.67487,0.63916,0.01401,0.02687,0.00243,0.01852,0.65
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.77939,0.639,0.19081,0.67195,0.63804,0.01555,0.02638,0.00242,0.01864,0.65
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.79126,0.6429,0.19329,0.67164,0.63869,0.01778,0.02607,0.00237,0.01862,0.61667
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.77903,0.63985,0.19187,0.67368,0.64112,0.01926,0.02673,0.00231,0.01855,0.61667
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.77508,0.63586,0.19052,0.66444,0.63004,0.01618,0.0298,0.00216,0.01767,0.61667
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.73083,0.61865,0.18263,0.66818,0.63147,0.01961,0.02979,0.00224,0.01777,0.63333
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.76994,0.63465,0.19116,0.66418,0.62728,0.01803,0.03085,0.00203,0.01743,0.65
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.73613,0.55588,0.16465,0.79953,0.6967,0.04962,0.04203,0.00229,0.01039,0.65
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.62887,0.52178,0.14431,0.79923,0.69623,0.04642,0.04368,0.00223,0.00863,0.62
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.50075,0.46308,0.09737,0.79397,0.6939,0.04743,0.04221,0.00172,0.0061,0.6
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.49883,0.46058,0.09676,0.78805,0.69121,0.04846,0.0428,0.00159,0.00612,0.59
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.48692,0.45882,0.09732,0.78184,0.68867,0.04719,0.04363,0.00155,0.00598,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.50101,0.4668,0.10103,0.77985,0.6891,0.04956,0.04379,0.00163,0.00616,0.6
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.49427,0.46546,0.10094,0.77749,0.68887,0.05037,0.04423,0.00159,0.00616,0.61
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.49158,0.46357,0.09964,0.77688,0.6887,0.05052,0.04502,0.00152,0.00611,0.58
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.48173,0.46057,0.10079,0.76955,0.68394,0.04492,0.04657,0.00142,0.00596,0.58
3,44,mse,MSE,1.0,0.0,100,0.58038,0.54714,0.19834,1.2218,0.84598,0.14721,0.03658,0.00387,0.0508,0.55
3,44,mse,MSE,1.0,0.0,300,0.74995,0.64816,0.20204,0.66528,0.62685,0.01984,0.03171,0.00188,0.01802,0.61667
3,44,mse,MSE,1.0,0.0,500,0.48151,0.46026,0.10059,0.76573,0.68207,0.04343,0.04682,0.00137,0.00587,0.57
4,45,hsic,HSIC,0.0,1.0,100,0.92245,0.62444,0.24554,0.99727,0.75615,0.16341,0.07295,0.00467,0.04471,0.75
4,45,hsic,HSIC,0.0,1.0,300,1.18785,0.88723,0.11737,3.38054,1.21076,0.03377,0.05709,0.00366,0.02161,0.6
4,45,hsic,HSIC,0.0,1.0,500,1.06159,0.7737,0.05852,2.68723,1.22449,0.03227,0.03899,0.00224,0.04576,0.71
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.92036,0.62316,0.24572,0.99198,0.81331,0.27809,0.05721,0.00446,0.04051,0.8
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.9094,0.61803,0.24639,0.95712,0.8002,0.27104,0.05927,0.00429,0.03981,0.75
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.77395,0.58126,0.25984,0.94514,0.7962,0.2661,0.05986,0.00445,0.03871,0.75
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.71889,0.57159,0.2604,0.93092,0.78997,0.2603,0.06079,0.00444,0.03823,0.7
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.69686,0.56611,0.25747,0.91597,0.78256,0.25454,0.06172,0.00438,0.03729,0.75
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.67422,0.56404,0.2574,0.90234,0.7755,0.24546,0.06702,0.00426,0.03613,0.7
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.6477,0.56235,0.2582,0.86829,0.75871,0.2254,0.07349,0.00409,0.03417,0.5
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.51698,0.5369,0.24817,0.85698,0.75284,0.21388,0.07833,0.00382,0.02711,0.65
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.50808,0.53257,0.2467,0.81702,0.73039,0.18376,0.08583,0.00357,0.02475,0.65
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.46975,0.49972,0.11217,0.93624,0.7504,0.00858,0.05937,0.00182,0.01911,0.53333
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.44134,0.47556,0.11327,0.90811,0.7403,0.00865,0.06023,0.00189,0.0187,0.51667
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.43187,0.46799,0.1047,0.89096,0.73351,0.00883,0.06051,0.00198,0.01897,0.55
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.43251,0.46744,0.10334,0.88019,0.72954,0.00907,0.06048,0.0019,0.01873,0.55
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.49781,0.49993,0.13033,0.87649,0.72825,0.00941,0.05986,0.00167,0.01989,0.5
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.45019,0.48221,0.11776,0.85741,0.7226,0.03279,0.05443,0.00174,0.02083,0.5
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.45541,0.48467,0.12222,0.86743,0.72533,0.01024,0.05956,0.00172,0.02052,0.51667
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.44942,0.48141,0.11855,0.86728,0.72576,0.0109,0.05945,0.00175,0.02007,0.51667
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.46564,0.4916,0.13304,0.8693,0.72714,0.01173,0.05949,0.00167,0.0216,0.5
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.55894,0.49882,0.11524,0.92063,0.76016,0.04216,0.04017,0.00106,0.01433,0.67
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.51463,0.53782,0.07098,0.91107,0.75714,0.04213,0.04023,0.0012,0.01361,0.64
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.45507,0.483,0.08708,0.90056,0.75404,0.04394,0.03999,0.00111,0.01085,0.65
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.42399,0.45207,0.10976,0.89885,0.75418,0.04644,0.03949,0.00117,0.01004,0.63
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.41667,0.45016,0.11954,0.88381,0.74652,0.04384,0.03994,0.00116,0.01003,0.6
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.41462,0.44636,0.12023,0.88274,0.74621,0.04602,0.03949,0.00112,0.01031,0.6
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.41458,0.44615,0.121,0.87743,0.73809,0.04459,0.0422,0.0011,0.01057,0.66
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.41489,0.44707,0.12175,0.87885,0.73867,0.04751,0.0422,0.00109,0.01085,0.67
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.41438,0.44709,0.12202,0.88322,0.74173,0.05192,0.04232,0.00108,0.01119,0.66
4,45,mse,MSE,1.0,0.0,100,0.49752,0.5275,0.24947,0.78402,0.71259,0.15285,0.0925,0.00323,0.02183,0.55
4,45,mse,MSE,1.0,0.0,300,0.46633,0.49194,0.1339,0.87335,0.72957,0.01276,0.05978,0.00164,0.02164,0.51667
4,45,mse,MSE,1.0,0.0,500,0.41376,0.44712,0.1224,0.89354,0.74292,0.05293,0.04181,0.00122,0.01137,0.64
5,46,hsic,HSIC,0.0,1.0,100,1.47189,0.69599,0.42547,2.42845,0.97042,0.28176,0.31845,0.00432,0.04912,0.75
5,46,hsic,HSIC,0.0,1.0,300,1.07287,0.87762,0.15714,2.22779,1.01495,0.05076,0.02941,0.00207,0.02297,0.53333
5,46,hsic,HSIC,0.0,1.0,500,1.02415,0.81218,0.08002,4.32146,1.80703,0.06145,0.03051,0.00138,0.09233,0.75
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.47201,0.69597,0.42542,0.61099,0.58913,0.13297,0.1284,0.00559,0.04105,0.6
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.4691,0.6952,0.42548,0.66864,0.6194,0.13145,0.14765,0.00471,0.04545,0.65
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.92969,0.60882,0.4343,0.65694,0.61029,0.11027,0.13084,0.00449,0.03669,0.65
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.93738,0.60843,0.43018,0.63634,0.59526,0.10762,0.12962,0.00446,0.03607,0.6
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.86458,0.59966,0.42631,0.87324,0.63356,0.09953,0.09651,0.00538,0.0337,0.5
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.85526,0.59726,0.42225,0.76434,0.61199,0.1005,0.09812,0.00479,0.03128,0.65
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.84135,0.58992,0.41781,0.66099,0.61129,0.12263,0.13364,0.00415,0.03389,0.7
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.83373,0.58264,0.41647,0.65021,0.60565,0.12017,0.13388,0.00397,0.03404,0.7
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.82966,0.57677,0.40418,0.64325,0.60001,0.0981,0.10918,0.00416,0.03202,0.6
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.41863,0.45093,0.15205,0.79716,0.6974,0.01966,0.0427,0.00196,0.01649,0.5
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.4336,0.46733,0.0955,0.78055,0.68326,0.02009,0.04801,0.00198,0.01087,0.53333
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.4215,0.45197,0.10446,0.7635,0.68141,0.02929,0.04439,0.00164,0.01091,0.53333
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.42986,0.45426,0.1213,0.76509,0.67863,0.02903,0.04506,0.00155,0.01152,0.51667
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.42336,0.44584,0.12789,0.76801,0.67768,0.0294,0.04577,0.0016,0.01194,0.5
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.42531,0.44693,0.12393,0.78063,0.6853,0.03504,0.04562,0.00163,0.01214,0.5
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.42452,0.44564,0.12427,0.78188,0.68432,0.03283,0.04681,0.00165,0.01191,0.5
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.42593,0.44376,0.1468,0.78439,0.68426,0.03259,0.04718,0.00165,0.01263,0.53333
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.41989,0.4386,0.13031,0.78644,0.68409,0.03211,0.04757,0.00175,0.01198,0.56667
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.51323,0.52568,0.1004,0.90648,0.74637,0.04665,0.02005,0.00134,0.01478,0.61
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.49329,0.51632,0.111,0.8914,0.73926,0.04514,0.01907,0.00137,0.01133,0.57
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.46517,0.48545,0.12957,0.88047,0.73065,0.04131,0.02278,0.0014,0.01024,0.64
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.45782,0.47276,0.13695,0.85952,0.72144,0.04134,0.0229,0.00136,0.01032,0.67
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.4568,0.47081,0.13694,0.76893,0.66838,0.04578,0.03714,0.00108,0.01033,0.68
