Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,1.58725,1.02891,0.00939,1.56862,1.04484,0.17794,,0.01032,0.01158,0.625
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,1.6773,1.05102,0.01429,2.10873,1.18754,0.06826,,0.00779,0.04012,0.55
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,1.8122,1.07505,0.01735,2.01398,1.15835,0.06667,,0.00768,0.0395,0.575
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,2.32447,1.11386,0.01941,1.93347,1.13304,0.06567,,0.00764,0.03917,0.575
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,3.14747,1.15307,0.01957,1.61726,1.05758,0.18082,,0.01091,0.01218,0.675
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,2.71702,1.13957,0.01877,1.28493,0.94206,0.06952,,0.00701,0.01385,0.575
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,1.80164,1.08125,0.02373,1.3015,0.94935,0.0683,,0.0067,0.01411,0.525
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,1.83811,1.09238,0.01941,1.29304,0.94484,0.06244,,0.00628,0.01436,0.65
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,1.85062,1.09908,0.01962,1.43025,0.98699,0.10476,,0.00716,0.01222,0.575
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,1.51927,1.00788,0.00913,1.11522,0.87117,0.02872,,0.00621,0.0123,0.5
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,1.48993,0.99867,0.00843,1.09536,0.86583,0.02913,,0.00664,0.01291,0.525
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,1.44832,0.99109,0.01152,1.092,0.86525,0.02895,,0.00666,0.01287,0.5
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,1.43547,0.98812,0.01163,1.09134,0.86465,0.0283,,0.00664,0.0131,0.55
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,1.43278,0.986,0.01003,1.09128,0.86393,0.02763,,0.00663,0.01342,0.525
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,1.42764,0.9838,0.00986,1.09123,0.86335,0.02681,,0.0066,0.01369,0.525
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,1.41492,0.9802,0.00989,1.32722,0.9339,0.03029,,0.00672,0.01704,0.525
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,1.48578,1.00499,0.01898,1.29653,0.92169,0.03229,,0.00669,0.01711,0.525
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,1.49065,1.00485,0.01843,1.29636,0.92022,0.0329,,0.00657,0.01862,0.525
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,1.51927,1.00788,0.00913,1.20305,0.88987,0.02522,,0.00556,0.01695,0.55
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,1.48993,0.99867,0.00843,1.13123,0.87108,0.02532,,0.00628,0.01567,0.5
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,1.44832,0.99109,0.01152,1.12398,0.8692,0.02458,,0.00626,0.01551,0.55
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,1.43547,0.98812,0.01163,1.11713,0.86704,0.02427,,0.00628,0.01536,0.525
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,1.43278,0.986,0.01003,1.11055,0.86516,0.02406,,0.00631,0.01526,0.55
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,1.42764,0.9838,0.00986,1.1072,0.86343,0.02345,,0.00629,0.0153,0.6
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,1.41492,0.9802,0.00989,1.74104,1.06935,0.07164,,0.00707,0.04088,0.575
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,1.48578,1.00499,0.01898,1.70431,1.05551,0.07415,,0.00705,0.04143,0.55
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,1.49065,1.00485,0.01843,1.63501,1.02987,0.07247,,0.00687,0.03931,0.575
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,1.44943,0.98443,0.00779,1.63111,1.05824,0.03357,,0.00703,0.01227,0.525
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,1.46969,0.99335,0.00832,1.44365,0.98881,0.03453,,0.00704,0.01293,0.5
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,1.45941,0.99095,0.00824,1.32077,0.93459,0.02864,,0.00693,0.01472,0.5
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,1.45485,0.98971,0.0083,1.30277,0.92445,0.03382,,0.00707,0.01258,0.525
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,1.46208,0.99143,0.00839,1.07514,0.85038,0.02074,,0.00651,0.01368,0.55
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,1.46454,0.99103,0.00841,1.07887,0.852,0.02055,,0.00635,0.01379,0.575
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,1.47909,0.99649,0.00894,1.27256,0.90925,0.04017,,0.00726,0.01502,0.5
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,1.49021,1.00019,0.00923,1.26222,0.90487,0.04215,,0.0073,0.01544,0.525
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,1.49427,1.0016,0.00943,1.26037,0.90358,0.04511,,0.00735,0.01598,0.55
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,1.44943,0.98443,0.00779,2.00362,1.15577,0.06202,,0.00751,0.02425,0.525
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,1.46969,0.99335,0.00832,1.65661,1.04547,0.04739,,0.00722,0.02315,0.575
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,1.45941,0.99095,0.00824,1.47132,0.98628,0.0382,,0.00672,0.0237,0.525
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,1.45485,0.98971,0.0083,1.74818,1.07355,0.06939,,0.00783,0.03353,0.525
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,1.46208,0.99143,0.00839,1.13556,0.87827,0.02126,,0.0066,0.01929,0.55
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,1.46454,0.99103,0.00841,1.12968,0.8746,0.02099,,0.00645,0.01936,0.55
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,1.47909,0.99649,0.00894,1.89116,1.11676,0.08884,,0.00804,0.05025,0.525
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,1.49021,1.00019,0.00923,1.87499,1.11091,0.09227,,0.00806,0.05164,0.575
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,1.49427,1.0016,0.00943,1.889,1.11434,0.09689,,0.00808,0.05413,0.5
1,42,mse,MSE,1.0,0.0,50,1.0,60.43194,2.12934,0.03369,1.59735,1.00575,0.17055,,0.0077,0.03407,0.725
