Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
20,61,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,2.03998,0.98921,0.0555,1.03816,0.80879,0.09575,0.05454,0.00314,0.02102,0.525
20,61,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.561,0.93779,0.03144,1.55228,1.05348,0.11012,0.08031,0.00384,0.01846,0.55
20,61,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.49057,0.93064,0.02731,1.02316,0.72476,0.02975,0.03023,0.00288,0.01381,0.55
20,61,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.47061,0.92915,0.02758,0.86815,0.7005,0.03318,0.03408,0.00293,0.01475,0.6
20,61,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.46834,0.92916,0.02742,0.7278,0.65455,0.02999,0.04385,0.00298,0.01656,0.575
20,61,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.4609,0.92838,0.03088,0.80152,0.67303,0.04285,0.04337,0.00294,0.01537,0.6
20,61,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.41448,0.92609,0.02693,0.76571,0.66865,0.04607,0.04406,0.00285,0.01577,0.6
20,61,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.28572,0.91182,0.02475,0.74291,0.66476,0.04859,0.04375,0.00264,0.01641,0.575
20,61,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.25911,0.91011,0.02518,0.72747,0.66185,0.04949,0.04138,0.00242,0.01691,0.525
20,61,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.2475,0.90468,0.02385,0.72243,0.66289,0.05173,0.03672,0.00259,0.0187,0.55
20,61,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.49626,0.9289,0.02381,0.94446,0.72383,0.03537,0.02729,0.00299,0.01403,0.65
20,61,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.48025,0.92633,0.02064,0.92193,0.69043,0.03392,0.0283,0.00284,0.01493,0.6
20,61,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.44345,0.92184,0.02052,0.92794,0.67577,0.02575,0.03658,0.00278,0.0163,0.625
20,61,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.375,0.91046,0.01968,0.88509,0.65949,0.02016,0.03261,0.00256,0.01695,0.6
20,61,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.37526,0.91143,0.02027,0.85205,0.65307,0.02111,0.03208,0.00246,0.01713,0.7
20,61,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.37394,0.91332,0.02041,0.82837,0.64617,0.02109,0.03158,0.0024,0.01747,0.625
20,61,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.36694,0.91357,0.02044,0.88262,0.65463,0.02568,0.03253,0.00233,0.01835,0.55
20,61,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.36221,0.91392,0.02058,0.87713,0.65608,0.02571,0.0279,0.0022,0.01872,0.6
20,61,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.35951,0.91496,0.02068,0.80796,0.64371,0.0277,0.02804,0.00214,0.01945,0.525
20,61,mse,MSE,1.0,0.0,50,2.5182,1.10255,0.08721,9.45744,1.59982,0.30037,0.43268,0.00543,0.03452,0.675
20,61,mse,MSE,1.0,0.0,100,2.17033,1.01683,0.0693,1.0579,0.8114,0.09366,0.05462,0.00337,0.02269,0.6
20,61,mse,MSE,1.0,0.0,300,2.07543,0.98476,0.04309,0.723,0.66574,0.05849,0.03108,0.00284,0.01771,0.6
20,61,mse,MSE,1.0,0.0,500,1.35623,0.91574,0.02095,0.57294,0.59716,0.02781,0.03522,0.00185,0.0218,0.625
