Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.3547,0.99635,0.1001,1.37843,0.93339,0.06475,0.10547,0.00594,0.03461,0.75
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.34484,0.99285,0.09851,1.37734,0.93396,0.06791,0.10531,0.00607,0.03753,0.7
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.34176,0.99149,0.0977,1.39448,0.93983,0.07208,0.10427,0.00606,0.03877,0.65
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.35304,0.9946,0.1025,1.3988,0.94201,0.07555,0.10554,0.00624,0.03842,0.65
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.3982,1.01095,0.1132,1.40658,0.94621,0.08176,0.10618,0.00618,0.04583,0.6
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.36214,1.00188,0.1012,1.41609,0.95002,0.08644,0.10589,0.00613,0.04894,0.55
7,48,mse,MSE,1.0,0.0,50,1.17847,0.90035,0.17177,1.60508,1.13308,0.10077,0.03315,0.00512,0.0876,0.8
7,48,mse,MSE,1.0,0.0,100,1.90593,1.17198,0.11382,1.40425,0.93569,0.07073,0.10121,0.00479,0.04315,0.7
8,49,hsic,HSIC,0.0,1.0,50,2.19357,1.20518,0.24977,7.97432,2.32296,0.60006,0.73229,0.01484,0.13358,0.7
8,49,hsic,HSIC,0.0,1.0,100,1.50375,0.98857,0.10555,2.15167,1.17528,0.13805,0.31794,0.00459,0.03968,0.6
8,49,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.26938,0.87524,0.07935,1.55724,0.9255,0.41177,0.30414,0.00511,0.15669,0.6
8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.34653,0.8941,0.17694,1.40809,0.92463,0.39714,0.28368,0.00421,0.16479,0.7
8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.20339,0.86037,0.13227,1.46692,0.93308,0.43186,0.29619,0.00399,0.16749,0.6
8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,2.25727,1.10298,0.0738,1.64458,1.02618,0.45141,0.29348,0.00543,0.17829,0.5
8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.45238,0.96316,0.14556,1.6129,1.03356,0.46599,0.29689,0.00636,0.15057,0.8
8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.19021,0.87351,0.15076,1.62917,1.05113,0.47096,0.29301,0.00647,0.16867,0.7
8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.19247,0.87846,0.14508,2.0926,1.20567,0.45022,0.26888,0.00939,0.17306,0.8
8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.22318,0.88692,0.16875,1.7002,1.09771,0.48907,0.30963,0.00626,0.16993,0.8
8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,2.05622,1.03391,0.27914,1.77425,1.14308,0.49811,0.34205,0.00358,0.17971,0.7
8,49,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.00357,0.80048,0.00816,1.49651,1.00022,0.06235,0.09531,0.00406,0.037,0.65
8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.93984,0.80684,0.008,1.43912,0.95826,0.03022,0.08379,0.0036,0.03423,0.65
8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.9344,0.80852,0.00965,1.80159,1.05884,0.01996,0.07218,0.00355,0.0426,0.6
