Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,3.31623,0.66461,0.34418,81.26037,1.66482,0.07991,0.08218,0.00424,0.05396,0.725
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,3.31623,0.66466,0.34447,81.08499,1.68008,0.07967,0.08259,0.00426,0.05422,0.725
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,3.31634,0.66469,0.34452,80.60708,1.68825,0.07684,0.08037,0.00424,0.05411,0.7
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,3.318,0.66472,0.34448,79.91023,1.66572,0.07559,0.08019,0.00425,0.05382,0.675
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,3.31809,0.66473,0.34448,79.707,1.66647,0.07551,0.08103,0.00428,0.05374,0.7
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,3.3195,0.66479,0.34451,79.65025,1.67778,0.07361,0.07999,0.00431,0.05339,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,3.32844,0.66466,0.34258,76.25981,1.66877,0.06742,0.07381,0.00424,0.05915,0.675
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,3.90601,0.71066,0.35363,78.35972,1.74974,0.05442,0.08518,0.00429,0.05892,0.7
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,3.90511,0.70587,0.36442,82.90665,1.57956,0.0685,0.07205,0.00398,0.04976,0.725
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,3.88502,0.70436,0.36793,83.41503,1.57274,0.06233,0.06861,0.00389,0.05018,0.725
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,3.88353,0.70345,0.36899,83.95224,1.56586,0.05617,0.06531,0.00375,0.05139,0.675
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,3.88888,0.70236,0.37014,83.08893,1.55363,0.05013,0.06055,0.00366,0.0525,0.725
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,3.88999,0.7029,0.37173,77.65632,1.69083,0.09644,0.09037,0.00434,0.0522,0.75
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,3.90086,0.7028,0.37095,78.23896,1.69593,0.10678,0.07925,0.0041,0.05146,0.725
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,3.93607,0.70202,0.37215,80.11523,1.76039,0.21059,0.09039,0.00411,0.05078,0.65
2,43,mse,MSE,1.0,0.0,50,4.28252,0.90549,0.38001,90.63081,2.15653,0.35117,0.14249,0.00394,0.03995,0.6
2,43,mse,MSE,1.0,0.0,100,3.26109,0.66236,0.34257,67.03887,1.58574,0.12475,0.11146,0.00414,0.04226,0.65
2,43,mse,MSE,1.0,0.0,300,3.3195,0.66488,0.34489,79.98526,1.68291,0.0735,0.0828,0.00443,0.05363,0.7
2,43,mse,MSE,1.0,0.0,500,3.96031,0.70084,0.37454,81.18126,1.80352,0.25693,0.09137,0.00426,0.05118,0.675
3,44,hsic,HSIC,0.0,1.0,50,3.711,0.75929,0.30026,92.52343,2.23221,0.32337,0.16344,0.00526,0.27987,0.8
3,44,hsic,HSIC,0.0,1.0,100,3.10266,0.76359,0.30299,96.60769,2.59723,0.14128,0.11028,0.00494,0.11071,0.7
3,44,hsic,HSIC,0.0,1.0,300,3.30656,0.66448,0.34427,92.08381,2.3626,0.14928,0.11558,0.0058,0.34465,0.825
3,44,hsic,HSIC,0.0,1.0,500,3.62699,0.67726,0.34646,92.53525,2.41693,0.1438,0.17963,0.00543,0.27039,0.8
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,3.7682,0.7224,0.29846,88.37802,2.03469,0.31561,0.14885,0.0046,0.20535,0.775
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,3.01519,0.6449,0.35233,84.72535,1.93072,0.27605,0.11522,0.00445,0.19279,0.8
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,2.9941,0.64156,0.35321,83.2231,1.88453,0.26234,0.10328,0.00429,0.1876,0.8
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,3.00272,0.64129,0.35556,79.60576,1.74107,0.17044,0.07996,0.00397,0.13322,0.8
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,3.00053,0.63911,0.35644,85.87692,2.01901,0.36424,0.13851,0.00448,0.21309,0.8
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,2.99292,0.63668,0.35705,77.38818,1.78148,0.17482,0.1054,0.00456,0.09709,0.8
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,2.9929,0.63558,0.35746,85.88654,2.01773,0.36461,0.13986,0.00452,0.21263,0.825
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,4.88112,0.77908,0.3469,87.58198,2.08229,0.38791,0.15447,0.00443,0.22501,0.8
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,5.09156,0.79147,0.33555,84.41688,1.96165,0.34958,0.12448,0.00411,0.19367,0.825
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,3.13088,0.65612,0.31117,89.66291,2.22441,0.12818,0.09847,0.00481,0.10539,0.7
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,3.12051,0.6499,0.31908,88.90981,2.15732,0.11925,0.09504,0.00506,0.10431,0.725
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,3.10819,0.64971,0.32621,78.84718,1.9503,0.08763,0.08414,0.00419,0.08053,0.7
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,3.09734,0.65059,0.33286,78.25688,1.9316,0.0826,0.08052,0.00418,0.08247,0.75
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,3.0908,0.6512,0.33894,79.13341,1.97165,0.09006,0.08374,0.00429,0.0809,0.75
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,3.08837,0.65145,0.34421,78.73752,1.99958,0.10875,0.09411,0.00447,0.07574,0.675
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,3.88047,0.68458,0.3422,78.86519,2.0095,0.11471,0.09738,0.00459,0.07734,0.7
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,3.88047,0.68458,0.3422,76.18626,1.94373,0.1128,0.09639,0.00455,0.07853,0.7
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,3.88047,0.68458,0.3422,71.81533,1.88415,0.12349,0.10451,0.00479,0.04913,0.6
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,3.28999,0.66367,0.3436,91.83923,2.31806,0.15445,0.11915,0.00581,0.34438,0.825
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,3.28928,0.66348,0.34351,90.69793,2.18594,0.15258,0.11769,0.00564,0.34631,0.825
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,3.28672,0.66339,0.3436,89.33633,2.13224,0.15282,0.11748,0.00552,0.34525,0.825
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,3.28506,0.66333,0.34364,91.09429,2.22171,0.16358,0.11966,0.00546,0.3448,0.825
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,3.28447,0.6633,0.34371,55.03907,1.69372,0.15503,0.11909,0.00453,0.33739,0.875
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,3.28447,0.6633,0.34371,61.57642,1.73671,0.11849,0.09442,0.00469,0.34036,0.875
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,3.28388,0.66327,0.34367,43.94166,1.54143,0.11566,0.08584,0.00416,0.3291,0.875
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,3.28375,0.66323,0.34352,38.69065,1.46839,0.08832,0.07109,0.00377,0.32412,0.875
